dish_id,fat_g,umami_score,sodium_mg,sugar_g,spice_count,protein_g,calorie_kcal,total_g,H_chem,H_chem_scaled
thieboudienne,35.805,2.064516129032258,367.5,13.22625,1,53.80999999999999,864.8500000000001,775.0,-0.16242857999245025,2.7454988060216854
kamir,46.13,0.9428571428571428,330.0,36.911500000000004,0,28.79,1081.9,350.0,-0.3042449772482187,2.449905199860489
amala,1.7,0.0,1975.0,23.1975,0,18.2,718.0,355.0,-0.521933796345467,1.9961676610209136
echicha,50.949999999999996,1.0,1979.5,12.3825,1,42.05,945.5,400.0,0.07276692618630361,3.235726235074907
laobing,17.0,0.0,1185.5,22.889999999999997,0,20.0,860.6,218.0,-0.581269856918262,1.8724911295371873
asida,26.3,0.24,202.0,36.0785,0,20.33,1003.9,250.0,-0.5873099725077828,1.8599014742978368
kitcha,1.5,0.0,791.0,17.1675,0,15.0,546.0,152.0,-0.801375667109731,1.4137157591955771
hoagie_roll,37.86,0.8181818181818181,1994.5,47.8185,0,43.04,1547.1499999999999,550.0,0.026987288617262982,3.140305899911691
ogi,2.4000000000000004,0.0,22.0,21.7,0,6.4,249.4,220.0,-0.9192838936813233,1.1679549123344732
laufabrau,29.6,0.7580174927113703,1375.0,31.614499999999996,0,23.57,1042.8000000000002,343.0,-0.2711657593213074,2.518853540850798
frikkadel,36.056000000000004,3.3333333333333335,1347.2,3.1602,1,61.757999999999996,677.8199999999999,345.0,0.18601734593114122,3.4717786283060716
lngos,65.85,1.0864197530864197,2216.0,24.004499999999997,1,40.64,1405.1000000000001,405.0,0.3116810871223369,3.7337046054229526
maluj,32.3,0.0,1963.3,23.195099999999996,1,20.237,1002.5600000000001,238.0,-0.15281481680022893,2.765537158326203
maltese_bread,14.58,0.8746355685131195,1198.0,23.601,0,32.58,909.4,343.0,-0.43982608093457987,2.1673080662322306
michetta,12.5,0.0,1966.0,28.6125,0,25.0,998.4,265.0,-0.41594202246666495,2.217090567472641
melonpan,30.257,0.8306188925081432,207.7,49.669250000000005,1,20.402,989.27,307.0,-0.1981146438858905,2.6711169114024313
kulcha,14.51,0.539568345323741,1280.0,23.21625,0,26.135,870.9499999999999,278.0,-0.4839438735322414,2.0753515812124137
drowors,44.081,4.375,1973.5,0.22185000000000002,2,79.571,749.51,320.0,0.6930066965123933,4.528516871016857
lavash,12.0,0.0,1185.0,22.889999999999997,0,20.0,816.4,213.0,-0.6144296664282745,1.8033748082770642
markook,2.0,0.0,1960.0,22.889999999999997,0,20.0,728.0,205.0,-0.5250267608479435,1.9897208710254892
shotis_puri,2.5,0.0,1965.0,28.6125,0,25.0,910.0,255.0,-0.4822616414866897,2.0788579249523957
mugoyo,15.75,1.153846153846154,1991.5,8.662500000000001,0,9.3,389.1,520.0,-0.32530905476241195,2.406000498053335
lahoh,1.7000000000000002,0.0,791.0,8.5725,0,8.2,268.0,152.0,-0.8578125973302088,1.2960820014118997
isi_ewu,30.716,0.0,1949.2,1.6392,2,1.958,318.41999999999996,97.0,-0.14181646784963048,2.7884614582734315
fitfit,18.274999999999995,1.2903225806451615,915.5,13.607999999999999,3,13.08,580.35,217.0,0.0396031520160864,3.1666016501144663
peanut_stew,61.17999999999999,1.7647058823529411,2007.5,10.23,3,68.22,1043.5,680.0,0.6011637889572505,4.337085014264835
kamounia,44.006,3.648648648648649,1200.7,2.71995,3,42.518,640.47,370.0,0.5986763499605962,4.331900345373544
gored_gored,47.32599999999999,3.5616438356164384,2086.7,2.5032,4,55.337999999999994,725.6199999999999,292.0,0.9511898057885411,5.0666582834179
kokonte,20.645999999999997,1.5113350125944585,1979.2,8.269200000000001,3,5.678,414.72,397.0,0.2708024973787643,3.648499720861585
achu,35.315999999999995,1.6778523489932886,1984.2,7.4157,2,34.598,642.12,447.0,0.22249556713102284,3.5478116481787456
matzah,1.0,0.0,10.0,11.444999999999999,0,10.0,364.0,100.0,-0.9998633110713406,1.0
sandwich_roll,2.5,0.0,1965.0,28.6125,0,25.0,910.0,255.0,-0.4822616414866897,2.0788579249523957
shahan_ful,17.726,0.8498583569405099,1974.8,20.773950000000003,2,45.394,875.55,353.0,0.051924180387044716,3.1922828638405316
pain_de_campagne,1.0,0.0,1950.0,11.444999999999999,0,10.0,364.0,105.0,-0.610556999570451,1.8114467631716766
marraqueta,2.5,0.0,1965.0,28.6125,0,25.0,910.0,255.0,-0.4822616414866897,2.0788579249523957
ekwang,45.946,1.653160453808752,2001.2,7.9677,2,58.977999999999994,843.3199999999999,617.0,0.29566182708869976,3.7003150190774696
sangak,3.0,0.0,1970.0,34.335,0,30.0,1092.0,305.0,-0.43949652212543605,2.1679949788793014
spicy_cow_feet,60.766,3.2573289902280127,1970.2,2.1357,3,54.598,833.32,307.0,0.7928015503487511,4.736523288417356
sgabeo,22.0,0.0,1186.0,22.889999999999997,0,20.0,904.8,223.0,-0.5481100474082496,1.9416074507973102
hertzoggie,62.095,0.7647058823529411,379.5,44.168749999999996,0,14.68,1090.95,255.0,-0.1705684156092035,2.7285326200934388
roti_canai,25.8,0.32085561497326204,971.5,21.172,0,15.27,780.45,187.0,-0.5224896707291137,1.9950090297426248
piadina_romagnola,32.0,0.0,1963.0,22.889999999999997,0,20.0,993.2,235.0,-0.32606790378786893,2.404418798586227
moambe_chicken,45.22599999999999,3.350785340314136,1977.7,2.2287,3,50.518,663.62,382.0,0.7082273913017759,4.560241975787063
iru,1.8,0.0,1960.0,18.81,0,43.0,682.0,205.0,-0.5537671713220875,1.9298160804723665
obwarzanek_krakowski,9.94,0.0,1967.5,37.138999999999996,0,27.685,1034.65,280.0,-0.37526848063369533,2.3018680624478685
koeksister,97.455,0.4118616144975288,1131.5,208.9675,1,27.055,2487.05,607.0,1.430181992128633,6.06504091351637
scallion_bread,41.3,0.23255813953488372,1366.5,30.894499999999997,0,20.27,1114.4,258.0,-0.2905620834518644,2.4784250043277436
panettone,95.555,0.9419152276295134,1429.5,98.9125,1,45.155,2294.65,637.0,0.8288388488060183,4.811637275328751
manda_roti,6.5,0.0,791.5,17.1675,0,15.0,590.2,157.0,-0.7682158575997184,1.4828320804557003
eru,31.759999999999998,2.4834437086092715,806.0,0.9705,0,38.47,456.4,302.0,-0.28077554642156766,2.498823476074267
pao_alentejano,3.0,0.0,1970.0,34.335,0,30.0,1092.0,305.0,-0.43949652212543605,2.1679949788793014
kulikuli,59.300000000000004,0.0,788.5,14.415,0,25.8,713.4499999999999,127.0,-0.4382069357102683,2.170682915579798
kelewele,31.005,0.0,801.0,37.371750000000006,3,3.3000000000000003,472.75,252.0,0.03896674975085621,3.1652751713419915
kibbeh_nayyeh,57.86,3.3112582781456954,1193.9,4.455,2,54.714,862.32,302.0,0.47349021130703595,4.070969854386217
kashk_bademjan,26.363,0.5764411027568922,1292.1,3.9591,2,16.469,384.76000000000005,399.0,-0.18790665475784893,2.6923938326640124
pumpernickel,0.5,0.0,1946.0,13.7225,0,5.0,220.7,65.0,-0.599360599377472,1.8347838692687783
harira,11.436000000000002,1.7241379310344829,1983.0,15.518550000000001,4,42.765,660.03,435.0,0.4650790971371629,4.053438231686606
roti_buaya,33.23,0.8418367346938777,992.0,63.379000000000005,0,28.55,1244.6999999999998,392.0,-0.0961715217676928,2.883601050566554
cordon_bleu,42.422999999999995,3.366336633663366,1277.6,4.15035,1,56.589000000000006,724.36,303.0,0.22646835931228382,3.5560922983018055
parotta,31.25,0.7368421052631579,2145.0,22.946999999999996,0,26.57,1014.6,285.0,-0.1676195734375155,2.734679010132931
rieska,1.0,0.0,786.0,11.444999999999999,0,10.0,364.0,102.0,-0.8441407864709847,1.3245787052686708
lablabi,28.01,0.0,1584.0,20.71125,2,40.3,930.05,283.0,-0.10482797097863832,2.8655580661985347
pumpkin_bread,55.55500000000001,0.6323185011709602,1172.5,106.82499999999999,1,26.935,1633.05,427.0,0.5128110316577816,4.152927817707843
figolla,145.285,0.5321100917431193,644.5,91.0795,1,50.235,2497.75,545.0,0.8771255118531769,4.9122831042723405
ghapama,42.97,0.125,150.0,35.790000000000006,0,10.64,732.8000000000001,320.0,-0.5092067490523505,2.0226951562750166
mulukhiyah,32.131,1.2195121951219512,1988.7,3.4639499999999996,3,44.333,537.27,492.0,0.26625433546502053,3.639019804522547
kedjenou,35.974000000000004,2.8192371475953566,1999.8,4.909800000000001,3,53.72200000000001,656.88,603.0,0.5782496717294077,4.289324200463009
stuffed_crust_pizza,67.42,3.06,3251.5,24.3465,0,67.14,1535.3,500.0,0.7018241545381867,4.546895452516981
sakhu_sai_mu,9.951000000000002,3.4583333333333335,2029.2,1.0752000000000002,2,20.973,205.27,120.0,0.3268807612508057,3.7653858959863133
peg_bread,14.15,0.13157894736842105,1275.0,30.892249999999997,0,20.135,874.25,228.0,-0.5057879434568131,2.0298211099327332
scaccia,55.52,1.92,2592.0,25.811999999999998,0,47.980000000000004,1387.8,625.0,0.30493071465647514,3.7196345332823046
proja,32.9,0.0,1968.0,11.4225,0,11.4,619.2,285.0,-0.39617664486757087,2.2582883369457782
stuffed_pizza,51.26,3.129251700680272,2247.5,25.509,0,57.620000000000005,1375.0,588.0,0.413201199966568,3.945307049387148
walnut_stuffed_figs,52.2,1.2,138.0,25.7655,0,11.08,647.5,200.0,-0.3333958649228651,2.3891448352109195
paanga_brei,35.739999999999995,2.7906976744186043,375.5,9.693,0,23.56,678.0000000000001,215.0,-0.22948435160757827,2.605731771114648
badrijani,73.581,0.0,1196.0,4.250700000000001,4,15.679000000000002,782.94,323.0,0.3463228015724251,3.805909720600432
tufahije,33.13,0.0,34.0,87.262,0,8.31,743.5,340.0,-0.2731087185773842,2.514803752926118
roti_bolen,109.76,1.2781954887218046,1891.0,68.949,0,42.22,1990.3,532.0,0.7025875332474455,4.54848659338576
mesfouf,31.74,0.18604651162790697,139.5,46.62,0,32.185,895.9,215.0,-0.5023061347650823,2.0370783834713913
calzone,72.32,2.8747433264887063,1646.5,19.660500000000003,1,57.43,1410.9,487.0,0.5180052805015275,4.1637543989546675
pizza_snack_rolls,39.125,3.0866425992779787,1184.5,10.374749999999997,0,26.394999999999996,734.25,277.0,0.01063115535754695,3.1062141551864815
ch_gi,35.403000000000006,2.1812080536912752,805.6,7.67235,2,36.694,680.7099999999999,298.0,0.07469841764842136,3.2397521202165755
escabeche,25.226,2.1739130434782608,1208.2,2.3127,2,31.958,415.22,345.0,0.05093043172451861,3.190211553636224
tortelloni,46.013,2.4734982332155475,1499.6,12.1956,2,38.144,896.3599999999999,283.0,0.36469526353427684,3.844204180130162
arsik,9.105,2.9850746268656714,1973.0,4.641,4,45.19,367.75,335.0,0.5910403924521204,4.315984412800858
solomon_gundy,4.176,3.510204081632653,1188.2,2.3112,2,22.637999999999998,180.02,245.0,0.1371420405266855,3.3699058684821352
tihlo,36.019999999999996,3.6296296296296293,259.0,2.8080000000000003,2,29.43,513.0999999999999,270.0,0.1850671524480523,3.4697981019096034
casunziei,42.303,1.7571884984025559,1279.1,12.145349999999999,1,33.904,841.6099999999999,313.0,0.003443321696560901,3.0912322651268584
stamp_and_go,21.783,2.0494699646643113,804.1,10.481849999999998,2,27.354000000000003,588.81,283.0,-0.019393361913928618,3.0436328493201485
salo,28.165,3.404255319148936,11660.5,0.47925,1,55.120000000000005,496.55,235.0,2.197607089785884,7.664615831965286
casoncelli,54.365,2.9558011049723754,1420.0,14.004749999999998,0,60.285000000000004,1123.95,362.0,0.16058601335959005,3.4187710815782286
bulla_cake,56.455000000000005,0.8816120906801007,1169.5,81.883,2,23.345,1392.25,397.0,0.5625047778363226,4.256506486471244
bnh_l,12.571000000000002,1.9,1193.7,9.9117,2,38.043,427.27,300.0,-0.03161238889430742,3.018164241184539
zrazy,39.893,3.386243386243386,902.1,2.8566,1,49.01899999999999,641.16,378.0,0.12911089140849236,3.3531662221831002
taro_dumpling,40.340999999999994,1.6857142857142855,1767.7,5.746199999999999,3,31.148,646.77,350.0,0.3715640951216353,3.8585211613700627
gyeranmari,15.013,1.89873417721519,791.6,0.91185,1,13.194,210.01,158.0,-0.3260131727743029,2.40453287663349
ukha,6.896,2.5188916876574305,1979.2,4.0152,1,43.117999999999995,338.41999999999996,397.0,-0.014038254756890394,3.054794714002649
barbajuan,73.89,1.393805309734513,1411.0,15.1665,0,38.45,1221.8999999999999,452.0,0.027519563714249774,3.1414153422500433
toto,88.32,0.2,276.0,66.759,0,15.64,1442.2,400.0,0.036918529430019185,3.1610059835571906
poornalu,58.019999999999996,0.0,25.0,54.18600000000001,0,11.554999999999998,943.3499999999999,250.0,-0.3326189416334828,2.3907642075914275
varenye,0.46,0.0,42.0,175.31900000000002,0,0.9700000000000001,842.3,420.0,0.1042384269960835,3.301323546779915
mimosa_salad,108.83,2.0,1107.0,1.0935000000000001,0,67.27,1282.8,450.0,0.2070344104094879,3.515585338956551
tortellini,32.846000000000004,2.844638949671772,2432.2,12.434700000000001,1,79.74800000000002,961.0200000000001,457.0,0.36094992624331934,3.8363976233599497
olivier_salad,39.783,1.089385474860335,1047.6,3.6933000000000002,0,24.055,550.76,358.0,-0.4002811854222032,2.2497330784026457
pozharsky_cutlet,56.12800000000001,2.4809160305343507,1178.1,6.151350000000001,1,58.554,905.8599999999999,393.0,0.158554574809948,3.4145368727123766
carimaola,51.788,1.96078431372549,1111.6,5.9601,2,43.254,804.26,408.0,0.1950913283909901,3.4906918939752933
aloo_paratha,14.816,0.06896551724137931,2071.5,23.424599999999998,3,20.587000000000003,847.3399999999999,435.0,0.10499602104258643,3.3029026304440428
stuffed_clam,16.498000000000005,1.1504424778761062,1269.6,4.487850000000001,2,8.968999999999998,300.10999999999996,113.0,-0.1555498644082594,2.7598363888727087
rassolnik,14.346,1.3029315960912051,1970.2,3.6447000000000003,1,30.208000000000002,349.92,307.0,-0.17783252116814896,2.713391753457039
pavese_agnolotti,26.453,2.8052805280528053,1351.1,13.664850000000001,2,50.229,822.0600000000001,303.0,0.27240078312137983,3.651831091954617
vinegret,20.33,0.0,805.0,4.1129999999999995,0,3.51,297.5,292.0,-0.7617918862711245,1.4962218216114462
pyshka,39.629999999999995,0.948012232415902,926.5,41.65500000000001,0,23.46,1046.2,327.0,-0.1947587830830953,2.6781116667034293
helzel,23.895999999999997,1.6666666666666667,1334.7,8.6772,1,32.248,580.12,240.0,-0.1459515798077393,2.779842478527576
hallaca,35.865,1.749271137026239,1198.0,5.081249999999999,1,40.01,606.0500000000001,343.0,-0.10422942299926037,2.8668056437643767
veal_orloff,41.226000000000006,2.833333333333333,1606.7,3.7954499999999998,1,17.488,531.92,300.0,0.1907041157050901,3.4815474505687773
beef_stroganoff,99.146,3.6231884057971016,2171.7,2.4417,1,59.59300000000001,1197.12,552.0,0.8135511160619471,4.779772440660173
haggis,88.22900000000001,2.4999999999999996,2278.5,9.63315,2,66.024,1305.69,440.0,0.7874573918034582,4.725384244365552
kalitsounia,47.620000000000005,1.8694362017804154,1281.5,12.395999999999999,0,38.37,916.3000000000001,337.0,-0.10912345928222085,2.8566048076018635
kibinai,66.753,2.1671826625387,1103.1,12.159299999999998,0,41.37,1095.56,323.0,0.031108499166898774,3.1488959043941724
kasha,29.1,1.1716621253405997,901.0,16.31475,0,32.085,813.05,367.0,-0.4013919675532522,2.2474178306447716
imam_bayld,31.075,1.5,1999.5,5.58225,1,6.409999999999999,429.54999999999995,600.0,-0.014489002161082171,3.0538552031051007
karnyark,33.896,2.079722703639515,57.7,4.5267,2,36.328,565.02,577.0,-0.1239114992524564,2.8257815026283617
curd_snack,49.505,3.3636363636363633,730.0,34.4535,1,30.23,740.15,220.0,0.36658185538653654,3.8481364792137303
stuffed_squash,39.066,1.8442622950819674,2012.7,7.5957,2,47.59799999999999,746.52,732.0,0.28278837689604036,3.6734823703864876
alloco,30.9,0.0,809.0,54.72,0,3.3,532.2,332.0,-0.3510170743375065,2.352416241503935
agnolotti,28.423000000000002,2.286689419795222,1162.1,12.310350000000001,2,40.609,758.46,293.0,0.14936442280462314,3.3953814701990543
boerewors,47.123999999999995,4.3343653250774,1973.8,0.3288,2,79.367,774.4799999999999,323.0,0.7069294148223682,4.557536551339082
szczecin_pasztecik,51.46,2.2062350119904077,935.5,14.928,0,42.63,1043.5,417.0,-0.0783295628719676,2.9207897612729443
pootharekulu,20.03,0.09523809523809523,40.0,26.684250000000002,0,6.595000000000001,382.55000000000007,105.0,-0.7492588308861722,1.5223449717488355
pasteles,33.209999999999994,1.032258064516129,1986.0,20.637,2,62.42999999999999,932.4,465.0,0.1869445097120387,3.473711152970362
merguez,29.972,4.605263157894736,403.1,0.5625,5,36.362,432.34,152.0,0.8338800451569479,4.82214484312467
tapalapa,2.0,0.0,1960.0,22.889999999999997,0,20.0,728.0,205.0,-0.5250267608479435,1.9897208710254892
umngqusho,13.816,1.284796573875803,1986.2,15.0657,2,63.548,757.42,467.0,0.06466985338293682,3.2188491813941518
roulade,48.048,3.8783269961977185,1126.6,0.86535,2,50.648999999999994,668.61,263.0,0.46834097785049494,4.060237100516862
cocktail_bun,35.515,0.7230769230769232,150.5,42.54675,0,21.63,1019.45,325.0,-0.41031367709999317,2.228821953517195
tajine,50.343999999999994,2.558139534883721,1202.4,7.1446499999999995,4,50.978,834.2600000000001,387.0,0.6525976515737668,4.4442906775295405
pryanik,47.474000000000004,0.5518763796909492,340.3,128.95055,1,27.104,1657.9,453.0,0.42725561164978876,3.974601223490476
waterblommetjiebredie,57.866,2.5956284153005464,2012.7,8.2257,2,57.798,964.02,732.0,0.5403208105034216,4.21026755338745
eba,0.0,0.0,776.0,0.0,0,0.0,0.0,2.0,-0.929671025193492,1.146304597414859
ewa_aganyin,32.83,0.0,1970.5,20.901,2,45.529999999999994,1017.5,310.0,0.0058767531674738475,3.0963043639655847
delele,15.316,3.488372093023256,1956.7,1.4742000000000002,1,1.6580000000000001,175.62,172.0,0.18648414591702706,3.472751598243639
usban,40.28699999999999,2.5559105431309903,1195.0,5.0064,4,43.94699999999999,674.6199999999999,313.0,0.5698649037850032,4.271847492258095
dabo_kolo,17.166,0.0,1185.8,23.1834,2,20.287,868.74,221.0,-0.23982237670114692,2.5841838106733626
dambou,2.25,0.0,801.0,20.7075,0,17.950000000000003,654.0,252.0,-0.7706208381780032,1.477819282953866
yassa,46.11600000000001,1.694915254237288,1986.7,4.027200000000001,3,52.268,715.72,472.0,0.4437230192667805,4.0089249018226365
sosatie,57.288999999999994,3.003003003003003,1972.8,2.17905,2,52.652,780.8299999999999,333.0,0.557803154732741,4.2467067048177025
jelly_doughnut,48.68,0.9495548961424332,957.0,41.655750000000005,0,23.505000000000003,1126.25,337.0,-0.12853071403830257,2.8161534879375156
chakhchoukha,35.841,2.113323124042879,2439.8,32.0592,2,65.544,1430.3,653.0,0.5577624979209734,4.246621962193874
fesikh,6.69,2.631578947368421,19453.0,0.5535,0,40.33,246.7,380.0,3.3180500290632375,10.0
mandazi,40.5,0.0,34.5,51.449999999999996,0,22.2,1206.6999999999998,345.0,-0.46493914694950506,2.1149638952565155
draw_soup,18.1,2.9741379310344827,799.0,1.3065,1,21.970000000000002,273.1,232.0,-0.11683898698281348,2.8405230236855683
papa_rellena,48.27700000000001,1.5625,1221.3,8.628150000000002,2,52.309999999999995,884.31,576.0,0.1434426357436238,3.38303845185878
wat,40.019,3.086680761099366,224.3,4.1762999999999995,4,52.32700000000001,668.03,473.0,0.4588439936116255,4.04044215526973
llapingacho,72.43,1.0093457943925233,2465.0,10.283999999999997,1,40.97,1062.9,535.0,0.2997196876704079,3.708772980680338
genfo,25.900000000000002,0.4225352112676056,967.0,12.199499999999999,1,11.469999999999999,607.3000000000001,142.0,-0.39641221197286275,2.257797334977785
chakalaka,24.65,1.6981132075471699,2439.5,6.549000000000001,3,8.03,406.0,530.0,0.4101527762816156,3.938953097604568
stuffed_racuchy,22.060000000000002,1.0909090909090908,127.0,37.114749999999994,0,18.695000000000004,672.8499999999999,385.0,-0.47734642997174437,2.089102897500439
lamington,74.66,0.861111111111111,331.0,75.12950000000001,0,21.769999999999996,1369.1000000000001,360.0,0.12738782509680718,3.349574765944036
kapana,37.708999999999996,3.8109756097560976,1972.3,1.2640500000000001,1,66.082,658.3299999999999,328.0,0.3916474102800923,3.900381620853134
edikang_ikong,44.77300000000001,2.614942528735632,810.6,1.19535,1,49.644,629.81,348.0,-0.0005660120398118986,3.0828754499745123
shiro,57.606,1.9753086419753085,1996.2,26.235450000000004,3,82.018,1495.4199999999998,567.0,0.7189800395818953,4.5826541519698445
seswaa,45.166,4.087193460490463,1976.2,1.3857,2,79.398,789.92,367.0,0.6591327535451836,4.457912052742438
ogbono_soup,33.856,2.202643171806167,1962.2,5.4521999999999995,1,31.398,566.72,227.0,0.11616996422537111,3.3261929284938705
mealie_bread,52.65,0.7758620689655173,2292.5,43.647499999999994,0,31.45,1305.75,580.0,0.1492828191817171,3.395211380494074
egg_in_the_basket,14.7,1.5454545454545454,315.0,3.729,0,10.89,275.7,110.0,-0.6346024194965827,1.7613279297704394
runza,28.503,1.4804469273743017,900.1,15.0861,1,39.718999999999994,832.8599999999999,358.0,-0.191605093269299,2.684685028901403
cocada_amarela,69.905,1.3186813186813187,45.5,83.75,1,30.155,1206.55,455.0,0.3443017342490798,3.8016971288976205
turon,15.6,0.0,16.5,37.673500000000004,0,4.1,408.20000000000005,165.0,-0.7257669792732894,1.5713099805068287
beef_bun,16.560000000000002,1.8553459119496853,1764.5,21.937,0,42.08,840.65,318.0,-0.15586617661929653,2.7591770866414955
tortang_talong,25.533,1.4018691588785046,818.6,3.3973500000000003,2,16.344,372.01,428.0,-0.15047821818275947,2.7704074245637758
shish_taouk,31.072000000000003,2.73972602739726,1976.0,1.84515,3,59.512,561.4699999999999,365.0,0.5068168324709389,4.14043386786866
okpa,32.25,0.0,1979.0,14.452499999999999,1,16.95,731.4,395.0,-0.20874603657847843,2.648957473105249
qatayef,58.66,1.1764705882352942,320.5,49.560500000000005,0,28.639999999999997,1136.6,255.0,-0.09819477019070101,2.8793839127102148
gi_cun,9.305,2.1463414634146343,20.5,6.590249999999999,1,28.765000000000004,376.6499999999999,205.0,-0.4378242223786182,2.1714806203305708
cachopo,78.06000000000002,3.5428571428571427,738.0,7.499999999999999,0,112.74999999999999,1384.2,700.0,0.2374692779796531,3.579021954412791
cabbage_roll,23.566,2.1880064829821717,2291.2,8.4357,2,46.998,623.92,617.0,0.30085071263501567,3.711130421388297
ballotine,44.96600000000001,3.2041343669250644,2096.2,1.3886999999999998,2,76.67800000000001,755.3199999999999,387.0,0.5303070313895524,4.189395431849684
popiah,7.9350000000000005,1.6279069767441858,590.5,7.412249999999999,1,15.865,329.7,215.0,-0.41598003386552884,2.2170113387890558
peppersoup,6.31,3.0612244897959187,1964.0,2.7345,3,33.91,258.6,245.0,0.40185666358831407,3.9216611770961807
ndol,82.58599999999998,1.756440281030445,1982.2,4.126200000000001,3,64.118,1076.32,427.0,0.6951837413137831,4.533054572834628
boliche,74.70599999999999,2.9691211401425175,2023.7,7.3662,2,111.648,1342.82,842.0,0.7122181270218558,4.568560026347939
mala_mogodu,23.886000000000003,3.0833333333333335,1199.7,11.267699999999998,3,49.538,731.02,360.0,0.42583234706720774,3.9716346560227667
pocket_sandwich,21.403000000000002,2.1951219512195124,1387.1,9.127350000000002,1,38.934,597.21,328.0,-0.05816905865483266,2.9628111090076716
mrouzia,73.303,3.0057803468208095,1316.3,28.344250000000002,2,58.071999999999996,1055.45,346.0,0.7082537040846282,4.560296820575973
stuffed_intestines,61.876000000000005,3.172866520787746,2130.2,7.7187,1,66.678,1028.72,457.0,0.5169482304811039,4.161551147190584
kachumbari,1.065,3.370786516853933,802.5,3.05025,2,3.755,94.15,267.0,0.020203895746724432,3.12616700201687
sapu_mhicha,45.872,3.378378378378378,1193.3,1.9107,6,54.051,692.44,296.0,1.0651677330862972,5.304227049827611
hawawshi,34.116,2.34375,1685.7,9.634200000000002,2,49.358,777.52,320.0,0.28389070394386623,3.675779994875201
makdous,56.65,0.0,796.3,2.5965000000000003,2,8.28,580.36,205.0,-0.19526674955156437,2.6770528918147054
matbucha,31.75,3.495145631067961,1991.0,4.893,2,6.68,416.2,515.0,0.4953237138512539,4.116478299651086
tripoux,30.426,3.4256926952141056,1979.2,2.4477,2,54.507999999999996,571.9199999999998,397.0,0.45584520844234355,4.03419166703675
kenkey,21.43,1.951219512195122,1980.5,7.1610000000000005,1,28.379999999999995,463.79999999999995,410.0,0.00600158230758339,3.096564550350185
stuffed_mushrooms,30.023000000000003,5.27439024390244,1290.1,3.5706,2,21.709,435.46,328.0,0.6398285166775939,4.417675457395925
ageh,32.358999999999995,2.222222222222222,593.3,7.0683,2,14.504,530.15,243.0,0.014950923069782296,3.115218020328644
black_sesame_roll,56.17999999999999,0.23529411764705882,135.0,38.2445,0,17.5,865.8000000000001,170.0,-0.38944383836409163,2.2723217956463233
breakfast_roll,52.195000000000014,3.050847457627119,916.5,6.9510000000000005,0,42.815000000000005,830.6500000000001,295.0,0.01411485651601212,3.1134753732694755
chiko_roll,23.482999999999997,0.8992805755395683,803.6,10.488299999999999,0,22.42,587.56,278.0,-0.5439936114513004,1.9501875034047087
california_roll,11.205,1.6212121212121213,886.5,7.435499999999998,0,21.67,382.49999999999994,330.0,-0.5051119732709488,2.031230061709563
prawn_roll,27.925,2.0338983050847457,696.5,8.00925,0,38.825,603.85,295.0,-0.35798307209035507,2.3378967329272102
shark_chutney,0.5650000000000001,0.0,787.0,2.34675,4,2.2849999999999997,67.15,112.0,-0.23132144026006046,2.601902653536335
gobki,23.455999999999996,2.299829642248722,2288.2,7.0932,1,45.818,583.02,587.0,0.14053852112507795,3.3769852892526737
salted_nut_roll,42.62,0.26785714285714285,875.5,34.16825,0,12.355,586.95,112.0,-0.352304892640882,2.3497319901497797
chorley_cake,41.5,0.5988023952095808,1087.5,23.4525,0,10.45,780.55,167.0,-0.3323614852545321,2.3913008342506563
krautshuptchen,53.156000000000006,1.2729357798165137,2203.7,13.175099999999999,0,55.35500000000001,1052.92,872.0,0.015368913184218602,3.116089253893005
seattle_roll,31.775,1.6973684210526314,891.5,7.6155,0,26.29,598.5,380.0,-0.35381774046968256,2.3465787007280934
samgyetang,15.050000000000002,2.388059701492537,1973.0,5.7195,1,52.42000000000001,504.7,335.0,0.027622692770459527,3.141630298279211
fruit_rollups,0.495,0.0,7.5,25.20975,0,1.335,151.95,75.0,-0.911203425255834,1.1847973568442878
schlutzkrapfen,58.03,3.713527851458886,1285.5,11.9505,0,56.36,1078.7,377.0,0.27411040984973384,3.655394535530977
caviar,6.714999999999999,2.6,186.5,2.4149999999999996,0,12.909999999999998,175.79999999999998,100.0,-0.5409699180697471,1.9564899088237881
galantine,41.116,3.0864197530864197,1996.2,1.9602,2,107.10799999999999,863.92,567.0,0.46841510107957207,4.060391598536888
cheese_roll,15.27,2.5333333333333337,410.0,2.99925,0,11.145,262.75,75.0,-0.44707383086711416,2.1522012902841112
stuffed_squid,18.036,3.010752688172043,1210.2,6.30495,3,36.217999999999996,479.66999999999996,465.0,0.34344892472893623,3.799919583801949
nut_roll,115.495,0.7387387387387387,350.5,77.4845,1,44.68500000000001,2109.35,555.0,0.5652735427788931,4.262277534317786
freekeh,21.243000000000002,1.1290322580645162,800.6,12.734849999999998,2,28.024,649.51,248.0,-0.16654724056076253,2.736914116567576
brik,23.753,0.6302521008403361,799.6,9.72285,1,28.894,596.2099999999999,238.0,-0.42518301420878046,2.1978291976563478
sausage_bread,58.296,2.58252427184466,1694.2,24.775199999999998,1,59.507999999999996,1436.1200000000001,515.0,0.41905510926947914,3.9575085873931326
stuffed_quinces,48.70599999999999,1.280388978930308,2119.2,37.89269999999999,2,42.587999999999994,884.3199999999999,617.0,0.47469156623010467,4.0734738866480775
