dish_id,H_mean,BT_strength,E_composite,E_carbon,E_water,E_energy,cuisine,cook_method,source,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,rank_DEI,rank_invE,rank_shift,DEI_tier,is_pareto,calorie_kcal,protein_g,NDI,meal_role,category
jambon,6.1105,0.0139,0.3012047217441281,2.9029,1184.5,0.8,Irish,bake,worldcuisines_llm,1.810008602895918,-1.1999651067379442,3.0099737096338623,0.0986844515597244,0.4948451588540056,-0.3961607072942812,1803,1818,15,D,False,1133.96,44.57,3.5012079137092367,Heavy Main,Dairy Main
jambonbeurre,6.4131,0.1431,0.1461254552681786,0.633,305.0,0.5,French,no_cook,worldcuisines_llm,1.858342773371208,-1.9232897435870344,3.781632516958242,0.4955761413879039,-1.0130212521249402,1.508597393512844,263,359,96,A,False,461.4,10.979999999999999,3.124955043030466,Full Main,Starch/Carb
jammie_dodgers,5.8584,-0.0938,0.2408675086056003,1.3675,588.2,0.8,British,bake,worldcuisines_llm,1.767876528764723,-1.4235082534864072,3.19138478225113,-0.2472792824500509,0.0288397372014462,-0.2761190196514971,1302,1259,-43,C,False,949.0,10.54,1.0815196979580541,Heavy Main,Dessert
janchi_guksu,6.4836,0.1732,0.1283052810484117,0.6174,379.8,0.4,Korean,boil,worldcuisines_llm,1.8692759116558832,-2.053342846489726,3.922618758145609,0.585352622214206,-1.2841342427798828,1.8694868649940888,138,186,48,A,False,522.9000000000001,17.935000000000002,3.2737099707839805,Full Main,Starch/Carb
japanese_milk_bread,6.1105,0.0139,0.2836619921786025,2.107,1107.1,0.8,Japanese,bake,worldcuisines_llm,1.810008602895918,-1.2599719180189863,3.0699805209149043,0.0986844515597244,0.3697529795598092,-0.2710685280000847,1643,1688,45,D,False,1585.1499999999999,42.510000000000005,2.870204198154235,Heavy Main,Starch/Carb
japanesestyle_peanuts,5.58,-0.2127,0.2751777767242488,0.9561,537.7,1.0,Mexican,deep_fry,worldcuisines_llm,1.7191887763932197,-1.2903379293658976,3.009526705759117,-0.6470743781896374,0.3064509900895321,-0.9535253682791696,1806,1614,-192,D,False,972.45,31.595,2.7460552655678367,Heavy Main,Plant Protein
japchae,7.5351,0.6222,0.2497908248715692,4.039,1118.6,0.5,Korean,unknown,original,2.0195721033905274,-1.3871314118628602,3.406703515253388,1.819496271018508,0.1046721018511398,1.7148241691673678,923,1356,433,B,False,379.20000000000005,19.884999999999998,7.381399513519766,Light Main,Mixed/Other
jatguksu,6.2661,0.0803,0.1723756354373159,0.8854,1049.7,0.4,Korean,boil,worldcuisines_llm,1.835154151547244,-1.7580792565096013,3.5932334080568453,0.3051648607142306,-0.668618018065727,0.9737828787799576,599,645,46,B,False,1049.9,28.500000000000004,2.965079749916401,Heavy Main,Starch/Carb
java_rice,6.0291,-0.0209,0.2461044764670239,2.5995,1451.7,0.5,Filipino,fry,worldcuisines_llm,1.7965977458683042,-1.4019991321242906,3.198596877992595,-0.0114375936806085,0.0736783614917618,-0.0851159551723703,1281,1312,31,C,False,718.1,59.684999999999995,5.965709776460368,Heavy Main,Starch/Carb
jaynagarer_moa,5.9452,-0.0567,0.1816326841021383,1.065,785.4,0.5,Indian,no_cook,worldcuisines_llm,1.7825841712926027,-1.7057688504731336,3.4883530217657364,-0.1265087998105834,-0.5595700191607537,0.4330612193501703,796,750,-46,B,False,691.8000000000001,7.680000000000001,1.6941854842982336,Full Main,Dessert
jeera_bhaat,6.1105,0.0139,0.1416004487174072,0.9699,507.3,0.4,Indian,boil,worldcuisines_llm,1.810008602895918,-1.9547459288192952,3.764754531715213,0.0986844515597244,-1.078595854057314,1.1772803056170384,287,306,19,A,False,368.65000000000003,5.699999999999999,3.255622235413365,Light Main,Starch/Carb
jellied_veal,5.4803,-0.2553,0.527492864484598,12.967,3723.1,0.4,Swedish,boil,worldcuisines_llm,1.7011598439870448,-0.6396199407668229,2.340779784753868,-0.7951173336830596,1.6629591857768244,-2.458076519459884,2470,2433,-37,E,False,769.72,80.05799999999999,6.537277212327879,Heavy Main,Red Meat Main
jelly_doughnut,5.9452,-0.0567,0.2997235592232657,1.6116,771.8,1.0,German,deep_fry,worldcuisines_llm,1.7825841712926027,-1.2048946983955,2.9874788696881027,-0.1265087998105834,0.4845687693857159,-0.6110775691962994,1847,1808,-39,D,False,1126.25,23.505000000000003,2.1940764230220395,Heavy Main,Starch/Carb
jeon,6.1105,0.0139,0.1680707073090045,1.2256,512.5,0.5,Korean,fry,worldcuisines_llm,1.810008602895918,-1.783370511283379,3.5933791141792977,0.0986844515597244,-0.721341002493599,0.8200254540533234,598,602,4,B,False,574.25,32.474999999999994,4.91680961615659,Full Main,Seafood Main
jerk_chicken,5.1722,-0.3868,0.2470076220530054,2.1505,1219.08,0.6,Caribbean,grill,expanded,1.6432981299222027,-1.398336084316082,3.041634214238285,-1.2702435900298137,0.0813144718499936,-1.351558061879807,1721,1320,-401,D,False,617.1,63.1,5.682147305871176,Full Main,Poultry Main
jeungpyeon,5.4803,-0.2553,0.1237309613384378,1.1166,536.7,0.3,Korean,steam,worldcuisines_llm,1.7011598439870448,-2.0896457371393184,3.7908055811263632,-0.7951173336830596,-1.359812446788552,0.5646951131054924,255,158,-97,A,False,337.4,5.4,2.0628898862449545,Light Main,Starch/Carb
jhalmuri,6.4131,0.1431,0.1401414493008303,0.6237,206.6,0.5,Bangladeshi,no_cook,worldcuisines_llm,1.858342773371208,-1.9651030142862445,3.823445787657452,0.4955761413879039,-1.10018657625265,1.5957627176405538,219,289,70,A,False,121.61000000000001,3.4369999999999994,7.311854789035941,Side/Snack,Salad/Cold
ji_dan_gao,5.8584,-0.0938,0.1272322313399523,1.221,567.1,0.3,Taiwanese,steam,worldcuisines_llm,1.767876528764723,-2.0617412691368404,3.8296177979015633,-0.2472792824500509,-1.3016418718162082,1.0543625893661572,215,179,-36,A,False,405.1,11.64,3.73288550775591,Full Main,Dessert
jian_dui,6.6192,0.2311,0.294679922437102,0.9485,868.8,1.0,Chinese,deep_fry,worldcuisines_llm,1.88997451672501,-1.2218655203781534,3.111840037103163,0.755317354456207,0.449190833766353,0.3061265206898539,1513,1771,258,C,False,1038.0,26.12,3.481812343084019,Heavy Main,Dessert
jiaozi,6.6192,0.2311,0.2709207968934908,5.2321,1518.6,0.4,Chinese,boil,worldcuisines_llm,1.88997451672501,-1.3059287632050531,3.195903279930063,0.755317354456207,0.273949823299991,0.4813675311562159,1287,1566,279,C,False,639.96,32.494,6.181808621336092,Full Main,Mixed/Other
jingisukan,6.6192,0.2311,0.3104784282525705,4.1125,1751.1,0.6,Japanese,grill,worldcuisines_llm,1.88997451672501,-1.1696408542488756,3.0596153709738854,0.755317354456207,0.5580600964309914,0.1972572580252155,1667,1890,223,D,False,592.1,42.64999999999999,8.078707308567129,Full Main,Red Meat Main
jiuniang,5.4803,-0.2553,0.1708434643150765,1.243,554.5,0.5,Chinese,ferment,worldcuisines_llm,1.7011598439870448,-1.7670075550882898,3.468167399075335,-0.7951173336830596,-0.6872302439573278,-0.1078870897257318,831,628,-203,B,False,376.1,5.4,1.8502992472681383,Light Main,Starch/Carb
jjajangmyeon,6.4801,0.1717,0.1900643187460631,1.2305,882.1999999999999,0.5,Korean,stir_fry,expanded,1.8687359423438752,-1.6603927443904007,3.529128686734276,0.5809187128165512,-0.4649774908027774,1.045896203619329,724,826,102,B,False,1011.0000000000001,49.68,3.839719792242047,Heavy Main,Starch/Carb
jjamppong,6.8104,0.3127,0.2066756965204383,2.402,1211.9,0.4,Korean,boil,worldcuisines_llm,1.9184508555877104,-1.5766043977247834,3.495055253312493,0.9891482475945312,-0.2903095379470486,1.27945778554158,785,945,160,B,False,894.1,52.80000000000001,5.904285477040202,Heavy Main,Seafood Main
jjim,5.8584,-0.0938,0.6765826737036709,12.7875,3318.4,1.2,Korean,braise,worldcuisines_llm,1.767876528764723,-0.3907006308503942,2.158577159615117,-0.2472792824500509,2.1818645946981428,-2.429143877148193,2534,2527,-7,E,False,717.6499999999999,55.230000000000004,6.944705588194755,Heavy Main,Red Meat Main
jjinppang,5.7688,-0.132,0.1308457202586487,0.5366,816.0,0.3,Korean,steam,worldcuisines_llm,1.7524640866204126,-2.033736357773212,3.786200444393625,-0.3738371636939558,-1.2432619092981227,0.8694247456041669,259,206,-53,A,False,964.4,36.5,4.0566627943235165,Heavy Main,Plant Protein
jjolmyeon,6.3406,0.1122,0.1325024282014964,0.6025,454.7,0.4,Korean,boil,worldcuisines_llm,1.8469734011952896,-2.0211543076747502,3.86812770887004,0.4022175652333292,-1.2170329523979817,1.6192505176313108,175,217,42,A,False,745.2900000000001,20.067,4.247922746091245,Heavy Main,Starch/Carb
jodenkoek,5.58,-0.2127,0.3087770774373445,2.6001,1395.4,0.8,Dutch,bake,worldcuisines_llm,1.7191887763932197,-1.1751356946834624,2.894324471076682,-0.6470743781896374,0.5466053707063223,-1.1936797488959598,2035,1878,-157,D,False,2049.55,24.279999999999998,1.1789766049725552,Heavy Main,Dessert
joe_frogger,6.3406,0.1122,0.2484907787869265,1.4451,695.5,0.8,American,bake,worldcuisines_llm,1.8469734011952896,-1.3923495416312317,3.2393229428265213,0.4022175652333292,0.0937942163139739,0.3084233489193553,1175,1337,162,C,False,1066.03,12.633,1.154761623885382,Heavy Main,Dessert
johnnycake,5.4803,-0.2553,0.2082405169062421,0.611,245.5,0.8,American,bake,worldcuisines_llm,1.7011598439870448,-1.5690615360368922,3.270221380023937,-0.7951173336830596,-0.2745854395237233,-0.5205318941593362,1109,958,-151,C,False,172.0,6.4,4.914074297795228,Side/Snack,Starch/Carb
jokbal,5.4661,-0.2613,0.4026722352763954,2.4115,1546.645,1.2,Korean,braise,expanded,1.6985653822525402,-0.9096323599223142,2.6081977421748546,-0.8164215226631627,1.1000823851672017,-1.9165039078303645,2342,2256,-86,E,False,624.4000000000001,69.455,5.460363449633148,Full Main,Pork Main
jollof_rice,6.8494,0.3294,0.193909572914265,2.1495,1065.865,0.4,African,simmer,expanded,1.9241610571969208,-1.6403633475846726,3.5645244047815936,1.036037054077679,-0.4232235491603507,1.45926060323803,658,849,191,B,False,655.0500000000001,31.370000000000005,4.772464303034488,Full Main,Poultry Main
joshpara,6.3406,0.1122,0.3065277378129884,6.4204,1793.0,0.4,Azerbaijani,boil,worldcuisines_llm,1.8469734011952896,-1.1824470291264326,3.0294204303217223,0.4022175652333292,0.5313639216192114,-0.1291463563858821,1758,1863,105,D,False,711.8199999999999,38.757999999999996,6.064715600272343,Heavy Main,Red Meat Main
jota,6.1105,0.0139,0.4080304496486791,2.1815,1700.2,1.2,Istrian,braise,worldcuisines_llm,1.810008602895918,-0.896413475870906,2.706422078766824,0.0986844515597244,1.1276389071440718,-1.0289544555843473,2267,2271,4,E,False,1242.2,85.53999999999999,6.021751196441262,Heavy Main,Pork Main
joulutorttu,6.1895,0.0476,0.2498084164217123,1.5286,694.8,0.8,Finnish,bake,worldcuisines_llm,1.822854307989728,-1.3870609892172818,3.2099152972070097,0.2041658025704572,0.10481890722238,0.0993468953480772,1247,1357,110,C,False,1043.85,10.825000000000001,1.1243605005639783,Heavy Main,Dessert
jsuite,6.4131,0.1431,0.3084789381264579,2.3855,1449.3,0.8,French,bake,worldcuisines_llm,1.858342773371208,-1.176101709842664,3.034444483213872,0.4955761413879039,0.5445915836225559,-0.0490154422346519,1738,1876,138,D,False,1258.8999999999999,29.54,2.6453543984722,Heavy Main,Dairy Main
jucy_lucy,6.4131,0.1431,0.5852947054431223,14.2126,3613.9,0.6,American,grill,worldcuisines_llm,1.858342773371208,-0.5356397886115376,2.393982561982745,0.4955761413879039,1.8797196427777465,-1.3841435013898429,2451,2472,21,E,False,1005.8100000000002,78.244,6.413463175774147,Heavy Main,Red Meat Main
judd_mat_gaardebounen,6.3406,0.1122,0.4075442854790472,3.4455,1344.9,1.2,Luxembourgish,braise,worldcuisines_llm,1.8469734011952896,-0.897605676183829,2.744579077379119,0.4022175652333292,1.125153607023719,-0.7229360417903896,2238,2269,31,E,False,790.78,65.69200000000001,7.089980970074042,Heavy Main,Pork Main
jujeh_kabab,6.9305,0.364,0.2357510897818773,1.803,1124.6,0.6,Iranian,grill,worldcuisines_llm,1.9359319606712708,-1.4449787348625955,3.380910695533866,1.1326927683435817,-0.015918336898908,1.1486111052424897,954,1199,245,B,False,496.31999999999994,48.888,5.838930953171766,Full Main,Poultry Main
juk,5.58,-0.2127,0.15769480460213,1.1801,721.1,0.4,Korean,boil,worldcuisines_llm,1.7191887763932197,-1.8470937303742896,3.566282506767509,-0.6470743781896374,-0.8541805281666098,0.2071061499769724,655,490,-165,B,False,359.5,22.200000000000003,5.6567230019246715,Light Main,Starch/Carb
jumble,5.7688,-0.132,0.275221419259431,1.9435,1009.6,0.8,Italian,bake,worldcuisines_llm,1.7524640866204126,-1.2901793443403664,3.042643430960779,-0.3738371636939558,0.3067815816677817,-0.6806187453617376,1717,1615,-102,D,False,1316.6499999999999,19.025000000000002,1.47959076034115,Heavy Main,Dessert
kaak,5.4803,-0.2553,0.2521290008417913,0.925,899.7,0.8,Middle Eastern,bake,worldcuisines_llm,1.7011598439870448,-1.3778144143486215,3.0789742583356663,-0.7951173336830596,0.1240946223726211,-0.9192119560556808,1606,1381,-225,D,False,1109.8999999999999,25.37,2.9479268766591953,Heavy Main,Starch/Carb
kaasstengels,5.7688,-0.132,0.3798020193349141,5.279,1858.0,0.8,Dutch,bake,worldcuisines_llm,1.7524640866204126,-0.9681051637805026,2.720569250400916,-0.3738371636939558,0.9781880483759088,-1.3520252120698646,2256,2185,-71,E,False,2126.02,64.908,3.0320919008701814,Heavy Main,Dairy Main
kabab_barg,6.9885,0.3888,0.3760463818720725,5.4445,2491.5,0.6,Iranian,grill,worldcuisines_llm,1.944265940942824,-0.9780427871572274,2.9223087281000515,1.2011264971206688,0.957471750698012,0.2436547464226568,1980,2171,191,D,False,842.53,57.122,5.875046108034844,Heavy Main,Red Meat Main
kabab_koobideh,6.8104,0.3127,0.3492662021229353,5.1306,2125.9,0.6,Iranian,grill,worldcuisines_llm,1.9184508555877104,-1.051920890731597,2.970371746319307,0.9891482475945312,0.8034630176734011,0.1856852299211301,1880,2073,193,D,False,621.9399999999999,51.657,7.468815052987161,Full Main,Red Meat Main
kabsa,6.5523,0.2025,0.4009509247300275,2.87,1391.7,1.2,Saudi Arabian,braise,worldcuisines_llm,1.879816133048338,-0.9139162413842654,2.7937323744326035,0.6719027013503155,1.091152064484043,-0.4192493631337274,2180,2252,72,E,False,772.01,54.31000000000001,4.583824428774624,Heavy Main,Poultry Main
kabuli_pulao,6.9885,0.3888,0.2559359000382454,3.906,2001.1,0.3,Afghan,steam,worldcuisines_llm,1.944265940942824,-1.3628282563311072,3.307094197273931,1.2011264971206688,0.1553352619873168,1.045791235133352,1041,1423,382,C,False,884.1699999999998,39.70799999999999,5.23084212272943,Heavy Main,Red Meat Main
kachori,6.6845,0.259,0.2706423775719662,1.0063,447.4,1.0,Indian,deep_fry,worldcuisines_llm,1.89979141344104,-1.3069569695498748,3.2067483829909147,0.8359279181253576,0.2718063904180892,0.5641215277072684,1257,1559,302,C,False,777.83,24.01,3.661894760720982,Heavy Main,Starch/Carb
kachumbari,5.8584,-0.0938,0.1335654583408071,0.6261,95.0,0.5,African Great Lakes,no_cook,worldcuisines_llm,1.767876528764723,-2.013163596661444,3.781040125426167,-0.2472792824500509,-1.2003752524898308,0.95309597003978,264,227,-37,A,False,94.15,3.755,16.218488657150367,Side/Snack,Salad/Cold
kadhi,6.2661,0.0803,0.3319255839122357,1.3824,635.7,1.2,Indian,braise,worldcuisines_llm,1.835154151547244,-1.1028444800325214,2.9379986315797657,0.3051648607142306,0.6973060227066011,-0.3921411619923705,1935,2003,68,D,False,485.42999999999995,37.96600000000001,9.541530234318074,Full Main,Plant Protein
kadyos_baboy_kag_langka,6.1105,0.0139,0.4133046268669831,2.204,1783.0,1.2,Filipino,braise,worldcuisines_llm,1.810008602895918,-0.883570362591272,2.6935789654871902,0.0986844515597244,1.1544120849679569,-1.0557276334082324,2280,2281,1,E,False,886.8699999999999,78.90299999999999,6.018641430257564,Heavy Main,Pork Main
kadyos_manok_kag_ubad,5.8584,-0.0938,0.4733848762284156,3.299,2495.9,1.2,Filipino,braise,worldcuisines_llm,1.767876528764723,-0.7478465295430861,2.5157230583078087,-0.2472792824500509,1.4373464668440872,-1.684625749294138,2386,2375,-11,E,False,1206.28,115.737,5.2608975031629805,Heavy Main,Pork Main
kagoshima_ramen,6.6192,0.2311,0.2028539903453805,1.96,1268.8,0.4,Japanese,boil,worldcuisines_llm,1.88997451672501,-1.5952688181138404,3.4852433348388505,0.755317354456207,-0.3292180047008516,1.0845353591570586,802,913,111,B,False,848.2200000000001,45.343,3.5222557394871186,Heavy Main,Starch/Carb
kahk,6.3406,0.1122,0.2968245022419764,2.1145,1327.1,0.8,Egyptian,bake,worldcuisines_llm,1.8469734011952896,-1.2146142163727252,3.061587617568015,0.4022175652333292,0.4643071414220863,-0.062089576188757,1664,1791,127,D,False,1863.05,24.034999999999997,1.2704876210954956,Heavy Main,Dessert
kaiserschmarrn,6.6845,0.259,0.2045380885234775,1.9136,938.8,0.5,Austrian,fry,worldcuisines_llm,1.89979141344104,-1.587001068893476,3.486792482334516,0.8359279181253576,-0.3119827818027467,1.1479106999281043,801,924,123,B,False,1001.4000000000001,27.91,3.2524014719940424,Heavy Main,Egg Dish
kaki_furai,6.5523,0.2025,0.2643089157411141,0.8976,370.4,1.0,Japanese,deep_fry,worldcuisines_llm,1.879816133048338,-1.330636724527632,3.2104528575759703,0.6719027013503155,0.2224427916518259,0.4494599096984896,1245,1495,250,C,False,466.01,13.004,3.172943139252875,Full Main,Starch/Carb
kakiage,6.5523,0.2025,0.2972179765089947,1.8841,654.7,1.0,Japanese,deep_fry,worldcuisines_llm,1.879816133048338,-1.2132894817329103,3.093105614781249,0.6719027013503155,0.467068726974513,0.2048339743758024,1571,1792,221,D,False,574.2,32.290000000000006,5.501733762966782,Full Main,Seafood Main
kakigri,6.1895,0.0476,0.1265568131379261,0.343,54.5,0.5,Japanese,no_cook,worldcuisines_llm,1.822854307989728,-2.067063955922008,3.889918263911736,0.2041658025704572,-1.3127377203614443,1.5169035229319014,157,171,14,A,False,116.1,0.0,0.027554988795298874,Side/Snack,Dessert
kalakukko,5.58,-0.2127,0.2688184079873201,1.8684,922.2,0.8,Finnish,bake,worldcuisines_llm,1.7191887763932197,-1.3137191905822494,3.0329079669754693,-0.6470743781896374,0.2577096412699466,-0.904784019459584,1745,1537,-208,D,False,775.0,52.35999999999999,4.206970721035237,Heavy Main,Pork Main
kalamay,6.1895,0.0476,0.2009231900108243,1.7995,1280.3,0.4,Filipino,boil,worldcuisines_llm,1.822854307989728,-1.604832583206501,3.427686891196229,0.2041658025704572,-0.3491549450607643,0.5533207476312216,888,897,9,B,False,1187.95,8.635,1.2749594032476306,Heavy Main,Dessert
kaldereta,6.8711,0.3387,0.3082505991963058,1.008,339.1,1.2,Filipino,braise,worldcuisines_llm,1.9273242098653136,-1.1768421930748336,3.1041664029401472,1.0620109974679894,0.5430479478374601,0.5189630496305293,1542,1875,333,D,False,334.21999999999997,6.497999999999999,6.292689584234078,Light Main,Soup/Stew
kalguksu,6.2661,0.0803,0.1865600598954703,1.5784,1098.7,0.4,Korean,boil,worldcuisines_llm,1.835154151547244,-1.6790020547680116,3.5141562063152554,0.3051648607142306,-0.5037710734078389,0.8089359341220694,750,799,49,B,False,1065.75,52.995000000000005,4.0039763609081,Heavy Main,Poultry Main
kalitsounia,5.8584,-0.0938,0.2853691244838036,2.6161,996.1,0.8,Greek,bake,worldcuisines_llm,1.767876528764723,-1.2539717630999636,3.0218482918646865,-0.2472792824500509,0.3822611005364102,-0.6295403829864612,1772,1700,-72,D,False,916.3000000000001,38.37,5.308396006966343,Heavy Main,Starch/Carb
kalops,6.0291,-0.0209,0.5279249321202513,8.0809,2102.9,1.2,Swedish,braise,worldcuisines_llm,1.7965977458683042,-0.6388011793982344,2.4353989252665387,-0.0114375936806085,1.6646660027486335,-1.6761035964292423,2427,2434,7,E,False,450.31,35.816,8.850967601828119,Full Main,Red Meat Main
kamameshi,6.5523,0.2025,0.1439366361757471,1.4705,780.4,0.3,Japanese,steam,worldcuisines_llm,1.879816133048338,-1.9383821028035424,3.818198235851881,0.6719027013503155,-1.0444832822641803,1.716385983614496,223,337,114,A,False,367.95,25.53,4.984276794305331,Light Main,Starch/Carb
kamir,5.9452,-0.0567,0.214308081859666,1.937,1097.2,0.5,Indonesian,fry,worldcuisines_llm,1.7825841712926027,-1.5403406643827973,3.3229248356754,-0.1265087998105834,-0.2147129625541846,0.0882041627436011,1019,998,-21,B,False,1081.9,28.79,3.4252451495265057,Heavy Main,Starch/Carb
kamounia,5.9452,-0.0567,0.5816243914366214,9.9259,2502.2,1.2,Sudanese,braise,worldcuisines_llm,1.7825841712926027,-0.5419304151335884,2.324514586426191,-0.1265087998105834,1.866605995110589,-1.9931147949211725,2481,2468,-13,E,False,640.47,42.518,7.852435252781874,Full Main,Red Meat Main
kapana,5.8584,-0.0938,0.6204833185330437,15.3315,3900.3,0.6,Namibian,grill,worldcuisines_llm,1.767876528764723,-0.4772565586101453,2.2451330873748683,-0.2472792824500509,2.001427250950817,-2.248706533400868,2507,2499,-8,E,False,658.3299999999999,66.082,8.055387381105488,Full Main,Red Meat Main
kapuska,5.58,-0.2127,0.7270017621765049,13.699,3918.7,1.2,Turkish,braise,worldcuisines_llm,1.7191887763932197,-0.3188263775498979,2.038015153943117,-0.6470743781896374,2.331696035305664,-2.9787704134953006,2556,2551,-5,E,False,1042.22,61.258,7.103411429753277,Heavy Main,Red Meat Main
karaage,5.2734,-0.3436,0.3288043144558015,2.0965,1129.255,1.0,Japanese,deep_fry,expanded,1.6626753158165175,-1.1122924940619887,2.774967809878506,-1.1111295723879642,0.6776103808333329,-1.788739953221297,2209,1989,-220,E,False,812.2,52.00500000000001,3.311557727342017,Heavy Main,Poultry Main
karakudamono,5.4803,-0.2553,0.2707282109766151,1.8255,966.2,0.8,Japanese,bake,worldcuisines_llm,1.7011598439870448,-1.306639872880112,3.0077997168671566,-0.7951173336830596,0.2724674206015096,-1.0675847542845691,1811,1561,-250,D,False,1262.05,22.834999999999997,1.8705588659235504,Heavy Main,Dessert
karaoreva_nicla,6.6192,0.2311,0.3465731313083751,2.7936,1237.6,1.0,Serbian,deep_fry,worldcuisines_llm,1.88997451672501,-1.059661425454582,2.949635942179592,0.755317354456207,0.7873268435170093,-0.0320094890608023,1918,2059,141,D,False,901.21,59.754000000000005,4.7811376825702006,Heavy Main,Poultry Main
kare_kare,5.5579,-0.2221,0.3988210799812228,9.3995,2531.9750000000004,0.4,Filipino,simmer,expanded,1.7152203390749692,-0.9192423837627736,2.634462722837742,-0.679660843990739,1.080049012294878,-1.759709856285617,2323,2247,-76,E,False,772.35,52.839999999999996,6.484425495884032,Heavy Main,Red Meat Main
karelian_hot_pot,6.1105,0.0139,0.4759873732416502,6.055,1783.0,1.2,Karelian,braise,worldcuisines_llm,1.810008602895918,-0.7423639519058147,2.5523725548017326,0.0986844515597244,1.4487756291367446,-1.35009117757702,2369,2378,9,E,False,516.12,45.848,8.911200444564777,Full Main,Soup/Stew
karelian_pasty,5.7688,-0.132,0.2260116753050875,1.0575,422.7,0.8,Finnish,bake,worldcuisines_llm,1.7524640866204126,-1.487168620402236,3.2396327070226487,-0.3738371636939558,-0.1038687647529821,-0.2699683989409736,1174,1110,-64,C,False,442.3,10.885,3.0844906217956187,Full Main,Starch/Carb
karint,5.58,-0.2127,0.2522904283673701,0.7255,214.9,1.0,Japanese,deep_fry,worldcuisines_llm,1.7191887763932197,-1.3771743615602394,3.096363137953459,-0.6470743781896374,0.1254288975399364,-0.7725032757295738,1562,1382,-180,D,False,448.9,5.5,1.1327529182285252,Full Main,Dessert
karnyark,6.6192,0.2311,0.4482435981861424,8.1415,2226.6,0.8,Turkish,bake,worldcuisines_llm,1.88997451672501,-0.8024184483922049,2.692392965117215,0.755317354456207,1.3235840436896509,-0.5682666892334439,2284,2344,60,E,False,565.02,36.328,8.613974154485994,Full Main,Red Meat Main
karukan,5.4803,-0.2553,0.1331828448149809,1.308,643.6,0.3,Japanese,steam,worldcuisines_llm,1.7011598439870448,-2.016032321850661,3.7171921658377056,-0.7951173336830596,-1.2063554917002532,0.4112381580171936,359,224,-135,A,False,569.6,5.4,1.2310910063719052,Full Main,Dessert
kasha,5.4803,-0.2553,0.1491182729499716,1.2526,556.5,0.4,East European,boil,worldcuisines_llm,1.7011598439870448,-1.903015509724238,3.604175353711283,-0.7951173336830596,-0.9707569150726124,0.1756395813895527,576,401,-175,B,False,813.05,32.085,5.2524133513617555,Heavy Main,Starch/Carb
kashk_bademjan,6.6845,0.259,0.163211116837508,1.0159,488.1,0.5,Iranian,saute,worldcuisines_llm,1.89979141344104,-1.8127107208951605,3.712502134336201,0.8359279181253576,-0.7825045718106999,1.6184324899360574,363,547,184,A,False,384.76000000000005,16.469,5.823147076785708,Light Main,Salad/Cold
kaszanka,5.4803,-0.2553,0.2393423073908824,1.8634,1168.6,0.6,German,grill,worldcuisines_llm,1.7011598439870448,-1.4298605032427996,3.1310203472298443,-0.7951173336830596,0.0155976277061331,-0.8107149613891927,1458,1238,-220,C,False,599.22,44.498,5.422576526010991,Full Main,Pork Main
kat_kyi_kaik,6.8104,0.3127,0.2065262314372418,2.3136,862.5,0.5,Burmese,fry,worldcuisines_llm,1.9184508555877104,-1.577327845896742,3.4957787014844524,0.9891482475945312,-0.2918176618833937,1.280965909477925,784,943,159,B,False,910.5700000000002,37.645,4.049088323773411,Heavy Main,Seafood Main
kateh,5.58,-0.2127,0.15885166414843,1.446,667.6,0.4,Iranian,boil,worldcuisines_llm,1.7191887763932197,-1.8397844420959284,3.558973218489148,-0.6470743781896374,-0.8389433445817758,0.1918689663921383,665,502,-163,B,False,475.1,5.67,1.5744220932602324,Full Main,Starch/Carb
katemeshi,5.4803,-0.2553,0.1267196438546019,0.7261,323.2,0.4,Japanese,boil,worldcuisines_llm,1.7011598439870448,-2.065778161410801,3.7669380053978463,-0.7951173336830596,-1.3100573106863158,0.5149399770032562,281,173,-108,A,False,280.2,14.01,5.997963730297776,Light Main,Starch/Carb
kati_roll,6.7482,0.2862,0.2114443205988258,1.4943,799.3,0.6,Indian,grill,worldcuisines_llm,1.909275802655894,-1.5537935747347102,3.463069377390604,0.9138081263808402,-0.2427573434810196,1.15656546986186,838,979,141,B,False,647.23,41.595000000000006,4.803724224795559,Full Main,Poultry Main
katiya,6.3406,0.1122,0.5254993063595197,6.1839,2582.9,1.2,Nepalese,braise,worldcuisines_llm,1.8469734011952896,-0.6434064086288575,2.490379809824147,0.4022175652333292,1.6550657899009638,-1.2528482246676345,2399,2431,32,E,False,1004.3900000000001,57.848000000000006,5.460592932093046,Heavy Main,Red Meat Main
katsu,7.0674,0.4225,0.3479392523911466,2.1645,1433.4,1.0,Japanese,unknown,original,1.955492661210657,-1.0557273765398048,3.011220037750461,1.2933136999734904,0.7955278917262637,0.4977858082472267,1798,2064,266,D,False,996.9,58.27,3.923798696594363,Heavy Main,Pork Main
katsu_curry,9.8626,1.6161,0.3757483891837503,2.8080000000000003,1725.85,1.0,Japanese,deep_fry,expanded,2.2887498255375727,-0.978835537294369,3.267585362831942,4.029824905119288,0.9558191575977658,3.0740057475215217,1111,2170,1059,C,False,1084.9,54.529999999999994,3.5196253649567324,Heavy Main,Pork Main
