winner,loser
mushy_peas,pineapple_cake
roti_canai,malted_milk
wiener_schnitzel,harissa
creme_brulee,pot_roast
roti_canai,rosca_de_reyes
aloo_tikki,divinity
roti_canai,borscht
cochinita_pibil,creme_brulee
cowboy_cookies,ham_salad
white_bread,lobster_thermidor
rum_ball,cobb_salad
belgian_waffle,digestive_biscuit
harissa,stuffed_apples
carrot_pudding,hutspot
gumbo,treacle_tart
stuffed_tomatoes,wiener_schnitzel
osso_buco,capirotada
risotto,linzer_torte
apple_strudel,hutspot
hamburger,coffee_jelly
tahini_cookie,kraft_dinner
chorizo,roti_canai
risotto,cracker
carrot_salad,wiener_schnitzel
eggs_benedict,kraft_dinner
cowboy_cookies,borscht
spotted_dick,pain_de_mie
osso_buco,cuban_bread
cobb_salad,jerk_chicken
kraft_dinner,cracker
creme_brulee,biscotti
ackee_saltfish,hoppin_john
shirred_eggs,coffee_jelly
hutspot,korma
osso_buco,strawberry_pie
bakewell_tart,stuffed_apples
osso_buco,quesadilla
gumbo,apple_bread
lobster_thermidor,burrito
baklava,wiener_schnitzel
hangtown_fry,roti_canai
pavlova,roti_canai
stuffed_apples,moussaka
lobster_stew,coffee_jelly
breakfast_roll,duck_rice
osso_buco,cottage_loaf
osso_buco,rum_ball
hoppin_john,cabbage_roll
katsudon,pain_de_mie
lobster_thermidor,hoagie_roll
chimichanga,roti_canai
belgian_waffle,kheer
penne_arrabbiata,pineapple_cake
orange_chicken,pain_de_mie
pineapple_cake,boston_bun
gyro,pineapple_cake
hamburger,stuffed_tomatoes
aloo_tikki,cuban_bread
gumbo,yakitori
duck_rice,cobb_salad
belgian_waffle,quesadilla
osso_buco,tom_kha
osso_buco,boiled_egg
tandoori_chicken,roti_canai
aloo_tikki,italian_sausage
shish_taouk,stuffed_tomatoes
peking_duck,pineapple_cake
breakfast_roll,butter_cookie
irish_stew,breakfast_roll
tortillitas_de_camarones,roti_canai
aloo_tikki,custard
belgian_waffle,ham_and_cheese_sandwich
carne_asada,wiener_schnitzel
gnocchi,wiener_schnitzel
yorkshire_pudding,lobster_thermidor
nasi_goreng,breakfast_roll
fortune_cookie,hutspot
flan,osso_buco
hoppin_john,lo_mein
risotto,lentil_soup
katsudon,pineapple_cake
aloo_tikki,ham_and_cheese_sandwich
gumbo,banana_boat
stuffed_tomatoes,persimmon_pudding
creme_brulee,banana_cream_pie
pozole,stuffed_tomatoes
roti_canai,hoagie_roll
roti_canai,soda_bread
aloo_tikki,pigs_in_blankets
stuffed_apples,curry_puff
kimchi,hoppin_john
creme_brulee,egg_salad
spelt_bread,pain_de_mie
nut_roll,stuffed_apples
risotto,hot_pot
gumbo,stuffed_eggplant
fugazza,coffee_jelly
yorkshire_pudding,pineapple_cake
fried_pie,gumbo
hot_and_sour_soup,coffee_jelly
milk_pie,pineapple_cake
osso_buco,cornbread
butter_pecan,pain_de_mie
gumbo,sopaipilla
coconut_drop,kraft_dinner
natchitoches_meat_pie,pain_de_mie
hoppin_john,sprouted_bread
egg_in_the_basket,hutspot
char_siu_bao,roti_canai
cowboy_cookies,egg_sandwich
lobster_thermidor,char_siu_bao
aloo_tikki,beef_stroganoff
belgian_waffle,treacle_tart
aloo_tikki,coconut_bar
nachos,hutspot
spanakopita,cowboy_cookies
osso_buco,candied_carrots
egg_sandwich,cobb_salad
enchilada,stuffed_apples
chimichanga,lobster_thermidor
kung_pao_chicken,lobster_thermidor
fish_pie,breakfast_roll
nut_roll,roti_canai
osso_buco,creme_brulee
treacle_tart,lobster_thermidor
aloo_tikki,caramel_tart
pineapple_cake,oatmeal_raisin_cookie
oyster_stew,stuffed_tomatoes
osso_buco,bread_pudding
frozen_custard,pain_de_mie
osso_buco,sweet_potato_pie
chicken_tikka,hutspot
tikka_masala,hutspot
portuguese_sweet_bread,stuffed_apples
jerk_chicken,kraft_dinner
pineapple_cake,deviled_egg
cowboy_cookies,shrimp_toast
risotto,tortilla_espanola
meatloaf,hutspot
goulash,stuffed_tomatoes
som_tam,pain_de_mie
wiener_schnitzel,stuffed_ham
kraft_dinner,swiss_roll
lobster_thermidor,curry_puff
gumbo,baba_ganoush
hoppin_john,savory_spinach_pie
katsu,kraft_dinner
walnut_pie,pain_de_mie
osso_buco,french_toast
risotto,okonomiyaki
gumbo,choux_pastry
banoffee_pie,pain_de_mie
belgian_waffle,saffron_rice
tapioca_pudding,lobster_thermidor
moros_y_cristianos,cobb_salad
carnitas,wiener_schnitzel
gyro,lobster_thermidor
wiener_schnitzel,borscht
eggplant_parm,pain_de_mie
hangtown_fry,hutspot
breakfast_roll,sukiyaki
osso_buco,white_bread
hoppin_john,sweet_potato_pie
creme_brulee,clam_chowder
olivier_salad,stuffed_apples
belgian_waffle,swiss_roll
aloo_tikki,hot_and_sour_soup
creme_brulee,apple_crisp
risotto,burrito
deviled_egg,stuffed_apples
sopa_paraguaya,creme_brulee
sticky_bun,roti_canai
rugelach,lobster_thermidor
steamed_clams,cowboy_cookies
osso_buco,sopaipilla
cuban_bread,pain_de_mie
cowboy_cookies,stuffed_apples
gumbo,ham_and_eggs
stuffed_tomatoes,pan_de_muerto
shrimp_toast,stuffed_apples
oxtail_stew,cowboy_cookies
cowboy_cookies,sprouted_bread
rogan_josh,creme_brulee
cowboy_cookies,tom_yum
sandwich_cookie,breakfast_roll
pigs_in_a_blanket,roti_canai
lobster_thermidor,chow_mein
duck_confit,wiener_schnitzel
creme_brulee,yakitori
malted_milk,stuffed_tomatoes
risotto,shortcrust_pastry
cowboy_cookies,mochi
quiche,pineapple_cake
caramel_shortbread,roti_canai
salt_pepper_squid,wiener_schnitzel
dirty_rice,pineapple_cake
aloo_tikki,stuffed_pizza
hutspot,peanut_pie
mac_and_cheese,stuffed_tomatoes
banh_xeo,wiener_schnitzel
bakewell_tart,kraft_dinner
stuffed_peppers,cobb_salad
belgian_waffle,butter_tart
bread_roll,lobster_thermidor
char_siu,hutspot
risotto,ginger_snap
hoppin_john,french_fries
dan_dan_noodles,cobb_salad
paella,breakfast_roll
gumbo,rich_tea
osso_buco,pigs_in_a_blanket
osso_buco,stuffed_ham
pain_de_mie,cowboy_beans
carrot_cake,roti_canai
wiener_schnitzel,joe_frogger
cowboy_cookies,dirty_rice
buffalo_wings,coffee_jelly
mac_and_cheese,hutspot
gumbo,cheesecake
pasta_e_fagioli,stuffed_tomatoes
aloo_tikki,gazpacho
sausage_roll,hoppin_john
nachos,pain_de_mie
sopa_paraguaya,hoppin_john
jollof_rice,kraft_dinner
hoppin_john,shortcrust_pastry
pollo_a_la_brasa,belgian_waffle
risotto,papaya_salad
stuffed_squid,hoppin_john
egg_in_the_basket,gumbo
steamed_clams,stuffed_tomatoes
breakfast_roll,carrot_salad
poppy_seed_roll,pineapple_cake
pasta_e_fagioli,pain_de_mie
steak_pie,pain_de_mie
aloo_tikki,papaya_salad
creme_brulee,bread_roll
schnitzel,cobb_salad
breakfast_roll,dan_dan_noodles
tabbouleh,kraft_dinner
biryani,stuffed_apples
mapo_tofu,roti_canai
stuffed_tomatoes,tzatziki
belgian_waffle,egg_drop_soup
creme_brulee,beef_bun
pineapple_cake,ham_sandwich
aloo_tikki,duck_rice
belgian_waffle,cream_cracker
breakfast_roll,head_cheese
potato_bread,pineapple_cake
belgian_waffle,aloo_paratha
stuffed_tomatoes,sugar_cream_pie
aloo_tikki,persimmon_pudding
krumkake,stuffed_apples
chicken_and_mushroom_pie,risotto
brigadeiro,stuffed_tomatoes
hutspot,spelt_bread
risotto,butter_tart
tikka_masala,gumbo
breakfast_roll,cheesecake
lobster_thermidor,zucchini_slice
cobb_salad,poutine
pain_de_mie,fudge
quiche,coffee_jelly
risotto,taco
paella,stuffed_tomatoes
coconut_drop,pain_de_mie
custard,lobster_thermidor
gumbo,pupusa
coq_au_vin,roti_canai
lentil_soup,kraft_dinner
hainanese_chicken_rice,hutspot
runza,stuffed_apples
beef_bourguignon,coffee_jelly
tomato_omelette,stuffed_tomatoes
osso_buco,lorne_sausage
pecan_pie,cowboy_cookies
russian_tea_cake,hutspot
aloo_tikki,chana_masala
breakfast_roll,peanut_stew
gumbo,shish_taouk
pineapple_cake,jollof_rice
cobb_salad,injera
wiener_schnitzel,pumpkin_bread
stuffed_tomatoes,breakfast_sausage
beef_bourguignon,gumbo
belgian_waffle,stuffed_cucumber
creme_brulee,curtido
enchilada,belgian_waffle
candied_carrots,wiener_schnitzel
breakfast_roll,dutch_letter
edamame,stuffed_apples
osso_buco,kedgeree
rogan_josh,coffee_jelly
french_onion_soup,cobb_salad
coq_au_vin,risotto
carne_asada,hoppin_john
aloo_tikki,stuffed_squid
cowboy_cookies,hoagie_roll
stuffed_tomatoes,thai_iced_tea
belgian_waffle,breadstick
osso_buco,bacon_and_egg_pie
creme_brulee,beef_stroganoff
butter_cookie,roti_canai
gumbo,frittata
coco_bread,roti_canai
boiled_peanuts,hoppin_john
teriyaki,hoppin_john
malva_pudding,lobster_thermidor
sandwich_cookie,creme_brulee
pineapple_cake,horchata
banh_mi,risotto
tortilla,roti_canai
lumpia,risotto
kraft_dinner,rice_krispies
caldo_verde,pain_de_mie
belgian_waffle,shortbread
cowboy_cookies,boiled_egg
tapas,stuffed_tomatoes
breakfast_roll,quesadilla
nasi_goreng,stuffed_apples
smoked_egg,pain_de_mie
sopaipilla,kraft_dinner
rugelach,wiener_schnitzel
osso_buco,lomo_saltado
carrot_salad,osso_buco
roti_canai,roti
hoppin_john,ladyfinger
pot_pie,stuffed_apples
sandwich_cookie,cobb_salad
gumbo,chow_mein
osso_buco,milk_pie
custard_pie,hutspot
empanada,gumbo
mandazi,gumbo
lentil_soup,roti_canai
creme_brulee,texas_caviar
cobb_salad,succotash
portuguese_sweet_bread,coffee_jelly
tahini_cookie,lobster_thermidor
egg_pie,kraft_dinner
creme_brulee,dal
black_and_white_cookie,lobster_thermidor
apple_strudel,coffee_jelly
cowboy_cookies,curry_puff
peking_duck,coffee_jelly
pineapple_cake,egg_sandwich
pineapple_cake,anadama_bread
dutch_letter,roti_canai
caponata,roti_canai
belgian_waffle,breakfast_sausage
scallion_pancake,wiener_schnitzel
stuffed_apples,persimmon_pudding
frozen_banana,coffee_jelly
tortilla,coffee_jelly
dutch_letter,lobster_thermidor
aloo_tikki,peking_duck
stuffed_tomatoes,chicken_feet
pineapple_cake,hot_dog_bun
stuffed_apples,korma
belgian_waffle,ladyfinger
gumbo,tuna_pot
tuna_pot,coffee_jelly
creme_brulee,naan
stuffed_apples,mochi
raspberry_pie,lobster_thermidor
chocolate_chip_cookie,kraft_dinner
risotto,hoagie_roll
stuffed_tomatoes,tortilla_espanola
aloo_tikki,pupusa
gumbo,italian_sausage
ham_salad,pain_de_mie
walnut_pie,lobster_thermidor
stuffed_crust_pizza,cobb_salad
malai_kofta,hoppin_john
rhubarb_pie,wiener_schnitzel
caprese,cobb_salad
beef_stroganoff,breakfast_roll
hummus,kraft_dinner
osso_buco,grilled_cheese
cowboy_cookies,rissole
crepe,wiener_schnitzel
pineapple_cake,chicken_salad
risotto,ravioli
belgian_waffle,mississippi_mud_pie
breakfast_roll,flapper_pie
osso_buco,butter_tart
cornbread,kraft_dinner
jelly_doughnut,coffee_jelly
lobster_thermidor,rosca_de_reyes
brown_bread,pain_de_mie
tzatziki,pain_de_mie
katsu,pain_de_mie
steak,coffee_jelly
apple_dumpling,hoppin_john
fried_ice_cream,hoppin_john
gumbo,tzatziki
falafel,hoppin_john
aloo_tikki,bean_pie
prawn_cocktail,hoppin_john
creme_brulee,gambas_al_ajillo
lobster_thermidor,caramel_tart
goat_curry,gumbo
ackee_saltfish,wiener_schnitzel
samosa,cobb_salad
tea_egg,stuffed_apples
frijoles_negros,roti_canai
chorizo,wiener_schnitzel
tom_yum,breakfast_roll
oxtail_stew,kraft_dinner
olivier_salad,cobb_salad
capirotada,stuffed_apples
osso_buco,fried_rice
creme_brulee,frozen_custard
danish_pastry,hutspot
senate_bean_soup,pain_de_mie
pumpkin_pie,lobster_thermidor
belgian_waffle,eggs_benedict
dal,wiener_schnitzel
risotto,stuffed_tomatoes
sopa_paraguaya,pineapple_cake
schnitzel,lobster_thermidor
belgian_waffle,curtido
chicken_tikka_masala,aloo_tikki
brownie,cobb_salad
gumbo,tom_kha
rice_krispies,stuffed_apples
belgian_waffle,coco_bread
gambas_al_ajillo,cobb_salad
sticky_bun,pineapple_cake
teriyaki,hutspot
goat_curry,risotto
spaetzle,lobster_thermidor
breakfast_roll,black_pudding
french_toast,hoppin_john
belgian_waffle,paella
cowboy_cookies,taco_rice
osso_buco,arepa
borracho_beans,wiener_schnitzel
osso_buco,pizzelle
black_pudding,kraft_dinner
shrimp_creole,roti_canai
carrot_cake,breakfast_roll
belgian_waffle,chimichurri
tom_kha,lobster_thermidor
pineapple_cake,fish_and_chips
apple_pie,stuffed_tomatoes
aloo_tikki,omurice
creme_brulee,yakisoba
roti_canai,pan_de_muerto
yakisoba,stuffed_tomatoes
roti_canai,gingerbread_man
gallo_pinto,wiener_schnitzel
hangtown_fry,cobb_salad
risotto,christmas_ham
belgian_waffle,anzac_biscuit
gumbo,injera
gumbo,white_bread
nasi_goreng,stuffed_tomatoes
breakfast_roll,krumkake
breakfast_roll,cornbread
breakfast_roll,cheese_roll
aloo_tikki,peanut_butter_cookie
pineapple_cake,mandazi
spare_ribs,belgian_waffle
creme_brulee,pepper_pot_soup
tikka_masala,stuffed_tomatoes
apple_dumpling,cobb_salad
coconut_candy,hoppin_john
breakfast_roll,dumplings
cowboy_cookies,burrito
gumbo,soda_bread
wiener_schnitzel,bean_pie
lomo_saltado,roti_canai
breakfast_roll,tandoori_chicken
calzone,pain_de_mie
aloo_tikki,yakisoba
hoppin_john,shortbread
creme_brulee,vegetarian_chili
tortilla_espanola,pineapple_cake
risotto,carrot_bread
aloo_tikki,pepper_pot_soup
risotto,swiss_roll
creamed_eggs_on_toast,hoppin_john
pork_roll,risotto
creme_brulee,pretzel
creme_brulee,stuffed_peppers
tres_leches_cake,aloo_tikki
breakfast_roll,bean_pie
risotto,anzac_biscuit
dim_sum,stuffed_tomatoes
new_yorkstyle_cheesecake,lobster_thermidor
ham_and_eggs,pain_de_mie
shaker_lemon_pie,pain_de_mie
pineapple_cake,cordon_bleu
graham_bread,coffee_jelly
lobster_thermidor,biryani
beef_bun,hutspot
loco_moco,hoppin_john
cream_cracker,pain_de_mie
stuffed_tomatoes,korma
elote,pain_de_mie
harissa,pain_de_mie
risotto,churro
hoppin_john,butter_tart
osso_buco,club_sandwich
breakfast_roll,conch_fritters
risotto,pupusa
gumbo,rissole
palmier,stuffed_apples
hutspot,hot_dog_bun
wiener_schnitzel,stuffed_squash
som_tam,coffee_jelly
nasi_lemak,pineapple_cake
stuffed_tomatoes,cordon_bleu
sticky_toffee_pudding,cobb_salad
rissole,stuffed_apples
belgian_waffle,club_sandwich
croque_monsieur,cowboy_cookies
peanut_butter_cookie,coffee_jelly
hoppin_john,anzac_biscuit
sticky_toffee_pudding,gumbo
belgian_waffle,tahini_cookie
aloo_tikki,caponata
cinnamon_roll,pain_de_mie
cowboy_cookies,charleston_red_rice
char_siu,hoppin_john
osso_buco,breadstick
kedgeree,stuffed_apples
massaman_curry,wiener_schnitzel
risotto,cannoli
gumbo,kraft_dinner
breakfast_roll,sugar_cream_pie
creme_brulee,flaky_pastry
pineapple_cake,figgy_pudding
pan_dulce,roti_canai
egg_roll,hutspot
stuffed_tomatoes,stuffed_pizza
risotto,rice_krispies
shepherds_pie,kraft_dinner
belgian_waffle,caprese
aloo_tikki,potato_pancake
creamed_eggs_on_toast,cobb_salad
osso_buco,vienna_sausage
pineapple_cake,stuffed_ham
crepe,cobb_salad
vegetarian_chili,pain_de_mie
pineapple_cake,tostada
pineapple_cake,head_cheese
breakfast_roll,fish_and_chips
stroopwafel,wiener_schnitzel
peanut_butter_cookie,pain_de_mie
osso_buco,brownie
creme_brulee,chess_pie
steak_and_kidney_pie,stuffed_apples
gumbo,oatmeal_raisin_cookie
aloo_tikki,pan_dulce
belgian_waffle,peanut_stew
beer_bread,gumbo
aloo_tikki,panna_cotta
steak_and_eggs,pineapple_cake
blueberry_pie,lobster_thermidor
gumbo,cuban_bread
creme_brulee,anadama_bread
aloo_tikki,apple_bread
jerk_chicken,roti_canai
wiener_schnitzel,biryani
pineapple_cake,english_muffin
aloo_tikki,shaker_lemon_pie
risotto,cream_stew
frozen_banana,pain_de_mie
creme_brulee,kraft_dinner
cinnamon_roll,lobster_thermidor
osso_buco,kung_pao_chicken
breakfast_roll,stuffed_squid
breakfast_roll,pan_dulce
hainanese_chicken_rice,wiener_schnitzel
risotto,sopa_paraguaya
peanut_butter_cookie,roti_canai
krumkake,lobster_thermidor
gumbo,rice_and_peas
aloo_tikki,shish_taouk
treacle_tart,roti_canai
breakfast_roll,gyro
breakfast_roll,okonomiyaki
tikka_masala,lobster_thermidor
california_roll,cobb_salad
kabuli_pulao,hoppin_john
carnitas,hoppin_john
muhammara,pineapple_cake
creme_brulee,hot_dog
hutspot,cowboy_beans
risotto,challah
swiss_roll,pain_de_mie
gumbo,pigs_in_blankets
carnitas,hutspot
dirty_rice,roti_canai
texas_toast,hutspot
roti_canai,panna_cotta
pumpkin_pie,pineapple_cake
flan,pain_de_mie
lobster_thermidor,brioche
wiener_schnitzel,rice_krispies
pain_au_chocolat,kraft_dinner
croque_monsieur,pineapple_cake
beer_bread,coffee_jelly
roti_canai,eggs_benedict
pepper_pot_soup,lobster_thermidor
minestrone,stuffed_tomatoes
hutspot,bratwurst
jucy_lucy,hoppin_john
risotto,brownie
lobster_stew,belgian_waffle
osso_buco,italian_sausage
samosa,stuffed_tomatoes
duck_confit,hutspot
cowboy_cookies,gingerbread_man
osso_buco,polenta
aloo_tikki,kheer
pineapple_cake,curry_puff
hoppin_john,chow_mein
roti_canai,fortune_cookie
rissole,roti_canai
spaetzle,wiener_schnitzel
pie_la_mode,stuffed_tomatoes
refried_beans,pineapple_cake
creme_brulee,snickerdoodle
ladyfinger,wiener_schnitzel
hutspot,ravioli
chow_mein,risotto
osso_buco,potato_bread
risotto,green_tea_ice_cream
california_roll,hoppin_john
roti_canai,brioche
calzone,cobb_salad
risotto,fish_tacos
choux_pastry,hoppin_john
carnitas,stuffed_apples
palak_paneer,pain_de_mie
fugazza,wiener_schnitzel
risotto,zucchini_slice
oyster_stew,lobster_thermidor
cowboy_cookies,cordon_bleu
roti_canai,white_bread
gumbo,wiener_schnitzel
risotto,pancake
floating_island,hoppin_john
apple_strudel,belgian_waffle
creme_brulee,ham_and_eggs
risotto,natchitoches_meat_pie
pupusa,pineapple_cake
stroopwafel,hoppin_john
aloo_tikki,oatmeal_raisin_cookie
creme_brulee,souvlaki
aloo_tikki,arroz_con_pollo
floating_island,osso_buco
satay,cobb_salad
cobb_salad,hash_browns
naan,pineapple_cake
carrot_bread,cobb_salad
gumbo,pork_roll
curtido,coffee_jelly
hutspot,curry_puff
boston_bun,coffee_jelly
hoppin_john,tortillitas_de_camarones
breakfast_roll,pineapple_tart
pain_au_chocolat,cobb_salad
tapas,cobb_salad
roti_canai,aloo_paratha
lobster_stew,lobster_thermidor
tres_leches_cake,belgian_waffle
frozen_custard,pineapple_cake
salt_pepper_squid,stuffed_tomatoes
aloo_tikki,peanut_stew
breakfast_roll,banh_xeo
cowboy_cookies,pain_au_chocolat
aloo_gobi,kraft_dinner
caldo_de_pollo,hutspot
gumbo,blackberry_pie
cowboy_cookies,pita
stroopwafel,cowboy_cookies
osso_buco,pancit_bihon
hoppin_john,baked_beans
quesadilla,stuffed_apples
refried_beans,stuffed_tomatoes
coffee_jelly,korma
belgian_waffle,fried_egg
samosa,roti_canai
creme_brulee,kedgeree
rye_bread,wiener_schnitzel
flaky_pastry,lobster_thermidor
cowboy_cookies,yakitori
risotto,shoofly_pie
belgian_waffle,vienna_bread
spanish_rice,roti_canai
kabuli_pulao,cobb_salad
arroz_con_pollo,belgian_waffle
stuffed_apples,carrot_pudding
christmas_ham,stuffed_tomatoes
hutspot,carrot_cake_cookie
spanish_rice,coffee_jelly
teriyaki,stuffed_apples
risotto,wiener_schnitzel
creme_brulee,brigadeiro
bratwurst,stuffed_apples
nasi_lemak,lobster_thermidor
banana_bread,stuffed_apples
aloo_tikki,hawaiian_pizza
baked_beans,roti_canai
hutspot,ghormeh_sabzi
scrambled_eggs,cobb_salad
chicken_curry,cobb_salad
lumpia,cobb_salad
pineapple_cake,egg_foo_young
belgian_waffle,belgian_bun
aloo_tikki,ginger_snap
rhubarb_pie,coffee_jelly
empanada,stuffed_tomatoes
cowboy_cookies,sticky_bun
cowboy_cookies,pupusa
linzer_torte,gumbo
stuffed_tomatoes,spotted_dick
belgian_waffle,atlantic_beach_pie
risotto,fried_rice
caldo_de_pollo,lobster_thermidor
scallion_pancake,stuffed_apples
gumbo,mince_pie
christmas_ham,hoppin_john
osso_buco,red_bean_rice
aloo_tikki,custard_tart
pineapple_cake,bobotie
goulash,hoppin_john
cobb_salad,egg_pie
hoppin_john,mochi
osso_buco,apple_bread
palak_paneer,aloo_tikki
churro,stuffed_apples
gumbo,chicken_feet
risotto,frittata
hoppin_john,ham_sandwich
calzone,kraft_dinner
hoppin_john,rainbow_cookie
osso_buco,carrot_cake
fried_chicken,pineapple_cake
risotto,chicken_salad
flaky_pastry,hutspot
gumbo,flaky_pastry
coffee_jelly,cordon_bleu
wiener_schnitzel,pizza
steak_pie,creme_brulee
osso_buco,rich_tea
hamburger,stuffed_apples
drunken_noodles,breakfast_roll
russian_tea_cake,coffee_jelly
panna_cotta,lobster_thermidor
hoppin_john,moravian_chicken_pie
cowboy_cookies,pork_roll
aloo_tikki,french_fries
gumbo,panna_cotta
ratatouille,stuffed_tomatoes
sticky_toffee_pudding,wiener_schnitzel
aloo_mutter,pain_de_mie
creme_brulee,bacon_and_egg_pie
banh_mi,wiener_schnitzel
roti_canai,aloo_gobi
muhammara,cobb_salad
frozen_banana,pineapple_cake
chicken_salad,stuffed_tomatoes
stroganoff,pineapple_cake
migas,stuffed_tomatoes
aloo_tikki,japanese_milk_bread
egg_drop_soup,pain_de_mie
steak_pie,breakfast_roll
belgian_waffle,rogan_josh
cowboy_cookies,crepe
palak_paneer,roti_canai
breakfast_roll,injera
gumbo,mapo_tofu
breakfast_roll,linzer_torte
aloo_tikki,caramel_shortbread
stuffed_apples,rosca_de_reyes
risotto,pizzelle
jollof_rice,stuffed_apples
osso_buco,waffle
banoffee_pie,cobb_salad
cobb_salad,digestive_biscuit
kedgeree,lobster_thermidor
hoppin_john,rice_bread
tortilla,pain_de_mie
wiener_schnitzel,bakewell_tart
belgian_waffle,rice_bread
breakfast_roll,fried_pie
cornbread,lobster_thermidor
sorrel_soup,cobb_salad
cobb_salad,chow_mein
hutspot,telur_pindang
breakfast_roll,french_onion_soup
raita,coffee_jelly
hoppin_john,milk_pie
stuffed_mushrooms,creme_brulee
osso_buco,lamington
pasta_carbonara,cowboy_cookies
olivier_salad,roti_canai
bruschetta,gumbo
chicken_riggies,kraft_dinner
apple_pie,creme_brulee
spanakopita,gumbo
belgian_waffle,shish_taouk
belgian_waffle,aloo_mutter
belgian_waffle,lefse
creme_brulee,potato_pancake
creme_brulee,buttermilk_pie
belgian_waffle,chapati
breakfast_roll,chicken_sandwich
creme_brulee,frittata
osso_buco,barbari_bread
pavlova,aloo_tikki
aloo_tikki,poached_egg
creme_brulee,pie_la_mode
apple_crisp,roti_canai
roti_canai,persimmon_pudding
pineapple_cake,chicken_sandwich
butter_pecan,lobster_thermidor
osso_buco,baked_potato
osso_buco,toast_hawaii
breakfast_roll,barbari_bread
general_tso,kraft_dinner
breakfast_roll,gumbo
satay_indonesian,hutspot
breakfast_roll,black_and_white_cookie
breakfast_roll,butter_chicken
hoppin_john,barbari_bread
penne_arrabbiata,coffee_jelly
breakfast_roll,chimichurri
carrot_salad,hutspot
caprese,roti_canai
senate_bean_soup,coffee_jelly
belgian_waffle,sopa_paraguaya
animal_cracker,coffee_jelly
cobb_salad,shrimp_toast
wiener_schnitzel,cannoli
cobb_salad,polenta
belgian_waffle,stuffed_mushrooms
arroz_con_gandules,breakfast_roll
creme_brulee,fried_chicken
shirred_eggs,stuffed_tomatoes
stroopwafel,pineapple_cake
cowboy_cookies,coco_bread
stuffed_pizza,stuffed_apples
savory_spinach_pie,coffee_jelly
palak_paneer,hutspot
creme_brulee,shepherds_pie
hutspot,bannock
cobb_salad,krumkake
naan,stuffed_apples
millionaire_pie,cobb_salad
denver_sandwich,cobb_salad
chimichurri,roti_canai
samosa,wiener_schnitzel
schnitzel,creme_brulee
pita,coffee_jelly
breakfast_roll,spring_rolls
cowboy_cookies,rice_bread
osso_buco,sprouted_bread
dutch_letter,stuffed_apples
risotto,scrambled_eggs
cobb_salad,tapioca_pudding
osso_buco,satay
breakfast_roll,shrimp_toast
osso_buco,bread_roll
gumbo,pepperoni_roll
kraft_dinner,ghormeh_sabzi
cowboy_cookies,meatloaf
paella,risotto
choux_pastry,stuffed_tomatoes
gumbo,sticky_bun
beef_bourguignon,osso_buco
shaker_lemon_pie,lobster_thermidor
massaman_curry,gumbo
tiramisu,roti_canai
chicken_kiev,roti_canai
risotto,crumpet
aloo_tikki,pretzel
stuffed_apples,carrot_cake_cookie
cochinita_pibil,breakfast_roll
aloo_tikki,salted_nut_roll
creme_brulee,egg_sandwich
floating_island,hutspot
muhammara,kraft_dinner
sprouted_bread,pain_de_mie
wiener_schnitzel,mandazi
hutspot,noodles_with_tomato_egg_sauce
aloo_mutter,coffee_jelly
caldo_de_queso,lobster_thermidor
osso_buco,crepe
breakfast_roll,waffle
chilaquiles,pain_de_mie
kimchi_jjigae,wiener_schnitzel
hoppin_john,lamington
osso_buco,mapo_tofu
stuffed_dates,risotto
spanish_rice,pain_de_mie
russian_tea_cake,creme_brulee
cheese_roll,roti_canai
creme_brulee,brown_bread
cobb_salad,edamame
naan,hutspot
gumbo,rice_and_curry
cowboy_cookies,roti_canai
risotto,boiled_egg
cowboy_cookies,japanese_milk_bread
aloo_tikki,beef_bun
butter_pecan,hoppin_john
pumpkin_pie,pain_de_mie
buffalo_wings,wiener_schnitzel
breakfast_roll,stew_peas
goat_curry,creme_brulee
quesadilla,pain_de_mie
breakfast_roll,vegetarian_chili
gumbo,anadama_bread
osso_buco,okonomiyaki
creme_brulee,tandoori_chicken
dan_dan_noodles,pain_de_mie
belgian_waffle,curry_puff
gumbo,chicken_salad
poutine,pineapple_cake
hutspot,chiffon_pie
oxtail_stew,coffee_jelly
lobster_thermidor,hoppin_john
kraft_dinner,linzer_torte
hoppin_john,frozen_custard
white_bread,stuffed_apples
risotto,peanut_pie
aloo_tikki,anadama_bread
meatloaf,lobster_thermidor
hoppin_john,chiffon_pie
malva_pudding,pain_de_mie
pavlova,pineapple_cake
breakfast_roll,bean_salad
creme_brulee,poached_egg
cheesecake,lobster_thermidor
apple_strudel,cowboy_cookies
orange_chicken,gumbo
pecan_pie,stuffed_apples
cowboy_cookies,pie_la_mode
banh_xeo,cobb_salad
strawberry_pie,pineapple_cake
hoppin_john,cowboy_beans
gnocchi,roti_canai
black_pudding,hutspot
breakfast_roll,jerk_chicken
breakfast_roll,pozole
creme_brulee,red_beans_and_rice
cowboy_cookies,baked_potato
gumbo,ham_sandwich
bakewell_tart,coffee_jelly
belgian_waffle,mochi
cobb_salad,coffee_jelly
katsudon,hutspot
gumbo,brioche
scallion_pancake,pain_de_mie
wiener_schnitzel,pineapple_tart
cowboy_cookies,vienna_bread
belgian_bun,coffee_jelly
fish_pie,pineapple_cake
mee_goreng,gumbo
floating_island,lobster_thermidor
osso_buco,tortilla_espanola
stuffed_tomatoes,lorne_sausage
chana_masala,pain_de_mie
fish_pie,hoppin_john
flapper_pie,hutspot
cobb_salad,fortune_cookie
