winner,loser
chow_mein,qoiri
khauk_sw_thoke,sundubu_jjigae
kya_zan_hinga,korean_fried_chicken
korean_fried_chicken,vlaai
cotoletta_alla_bolognese,injera
tahdig,zeeuwse_bolus
kelewele,dan_dan_noodles
tahdig,stuffed_peppers
bubur_ayam,churros_spanish
fish_pie,clam_chowder
dan_tat,kulich
tong_sui,dan_dan_noodles
laksa,puttu
tahdig,canadian_white_bread
bnh_bt_lc,sfeeha
katsu_curry,stuffed_quinces
sfeeha,longevity_peach
dan_dan_noodles,khakhra
llapingacho,pao_de_queijo
buko_pie,croquetas
jalebi,tapioca_pudding
pizza_margherita,stargazy_pie
sundubu_jjigae,carac
mercimek_kftesi,pao_de_queijo
injera,dilly_beans
pizza_margherita,shir_berenj
bakewell_pudding,gozleme
arroz_con_pollo,mugoyo
katsu_curry,nocciolini_di_canzo
hot_and_sour_soup,brik
danish_pastry,tahdig
ostropel,chow_mein
gozleme,cheese_roll
agnolotti,pao_de_queijo
chow_mein,kiampong
hot_and_sour_soup,kalitsounia
pizza_margherita,mollete
dan_tat,green_tea_ice_cream
pao_de_queijo,dhindo
punschkrapfen,kimchi
katsu_curry,khao_soi
pizza_margherita,murukku
korean_fried_chicken,puffed_rice
cinnamon_roll,jalebi
churros_spanish,mohnflesserl
sundubu_jjigae,paleta
meeshay,dan_tat
sundubu_jjigae,pigs_in_blankets
laksa,xi
dan_dan_noodles,caycay
cochinita_pibil,dan_tat
arroz_con_pollo,cochinito_de_piloncillo
pizza_margherita,sausage_roll
pao_de_queijo,roti_buaya
korean_fried_chicken,vinegret
chow_mein,tootsie_roll
churros_spanish,isidudu
jalebi,nopalito
naiyou_subing,clam_chowder
sundubu_jjigae,baozi
hot_and_sour_soup,buuelo
arroz_con_pollo,kalamay
katsu_curry,brsi
dan_dan_noodles,tapalapa
katsu_curry,tirggel
sundubu_jjigae,flsklgg_med_rotmos
hot_and_sour_soup,jiuniang
laksa,grass_jelly
arroz_con_pollo,biko
jalebi,lorna_doone
malva_pudding,churros_spanish
sfeeha,sagamite
arroz_con_pollo,sakhu_sai_mu
yassa,dan_tat
clam_chowder,sopa_de_cacahuete
khai_yat_sai,clam_chowder
jalebi,boudin
sfeeha,zwieback
gozleme,omelette
clam_chowder,ogbono_soup
mie_ayam,gozleme
jalebi,mujigaetteok
sundubu_jjigae,red_peas_soup
churros_spanish,lye_roll
jalebi,khichdi
sfeeha,grape_hull_pie
arroz_con_pollo,akkawi
dan_dan_noodles,prekmurska_gibanica
kimchi,kagoshima_ramen
croquetas,rolex
korean_fried_chicken,kue_lapis
lemon_meringue_pie,gozleme
pizza_margherita,chicken_and_mushroom_pie
chocolate_chip_cookie,katsu_curry
clam_chowder,sekoteng
cherry_pie,sfeeha
pao_de_queijo,chitose_ame
pao_de_queijo,higashi
flsklgg_med_rotmos,churros_spanish
katsu_curry,passion_fruit_mousse
katsu_curry,fio_fio
tahdig,malay_sponge_cake
hot_and_sour_soup,kulikuli
sundubu_jjigae,stuffed_squash
pancit_bihon,clam_chowder
tahdig,gingerbread_man
gimbap,katsu_curry
carac,sfeeha
arroz_con_pollo,kadhi
korean_fried_chicken,pus
yusheng,jalebi
moravian_chicken_pie,clam_chowder
curry_puff,injera
churros_spanish,tahu_sumedang
pe_htaw_bhut_htamin,churros_spanish
korean_fried_chicken,french_roll
injeolmi,kimchi
joe_frogger,pao_de_queijo
korean_fried_chicken,kongguksu
jalebi,korovai
katsu_curry,stuffed_intestines
kimchi,brsi
sundubu_jjigae,gibanica
conversation_tart,dan_dan_noodles
bap,injera
pionono,chow_mein
arroz_con_pollo,puto_bumbong
angel_wings,sfeeha
dan_dan_noodles,mandazi
sundubu_jjigae,bakpau
pao_de_queijo,hoppin_john
seri_muka,injera
egg_pie,sfeeha
hot_and_sour_soup,carpaccio
dan_dan_noodles,black_pudding
churros_spanish,bean_salad
ulmyeon,sundubu_jjigae
manda_pitha,sundubu_jjigae
bnh_khoai_m,tahdig
chow_mein,chipsi_mayai
sabaayad,injera
tahdig,porkkanalaatikko
korean_fried_chicken,salbute
pocket_sandwich,injera
cream_pie,korean_fried_chicken
laksa,pichelsteiner
pao_de_queijo,toshikoshi_soba
marillenkndel,pao_de_queijo
nasi_bogana,churros_spanish
tallarn_saltado,tahdig
chebureki,injera
chow_mein,frozen_banana
clam_chowder,ant_egg_soup
clam_chowder,baghrir
laksa,kibinai
sundubu_jjigae,semur
chui_chin,arroz_con_pollo
laksa,song_gao
paticada,pao_de_queijo
hakuto_jelly,chow_mein
chicken_riggies,chow_mein
osmanthus_cake,pao_de_queijo
korean_fried_chicken,cochinito_de_piloncillo
krapfen,tahdig
khao_phat,tahdig
korean_fried_chicken,bamia
mississippi_mud_pie,clam_chowder
croquetas,bahulu
kimchi,guanime
pao_de_queijo,ji_dan_gao
kimchi,figgy_pudding
gozleme,vinegret
croquetas,pan_dulce
dan_tat,shorgoghal
katsu_curry,chiko_roll
yong_tau_foo,injera
tahdig,jjim
negimaki,laksa
katsu_curry,mince_pie
dan_tat,kraft_dinner
edikang_ikong,clam_chowder
matbucha,clam_chowder
zrcher_geschnetzeltes,clam_chowder
laksa,genfo
sweet_potato_pie,tahdig
pizza_margherita,chaudin
clam_chowder,jsuite
korean_fried_chicken,khai_yat_sai
gozleme,ampaw
tahdig,sabaayad
bnh_xo,tahdig
pizza_margherita,water_biscuit
croquetas,krembo
jambalaya,gozleme
speculaas,hot_and_sour_soup
xarm,clam_chowder
arroz_con_pollo,warabimochi
gringas,injera
pastry_heart,dan_tat
bolani,chow_mein
jalebi,bakpia
korean_fried_chicken,marillenkndel
croquetas,pistolet
pizza_margherita,ewa_aganyin
bnh_chui,chow_mein
dan_tat,yudoufu
italian_sausage,injera
fasole_cu_crnai,croquetas
pizza_margherita,chazuke
laksa,ht
dan_tat,ollada
beijinho,injera
khachapuri,chow_mein
tahdig,arctic_roll
pao_de_queijo,nurungji
dan_dan_noodles,aloo_tikki
jalebi,egg_butter
gozleme,farsu_magru
apple_strudel,sfeeha
churros_spanish,lincoln_biscuit
clam_chowder,ballokume
pizza_margherita,skilpadjies
jalebi,zwieback
dhansak,clam_chowder
pao_de_queijo,shoofly_pie
tahu_gejrot,jalebi
hiyashi_chka,injera
churros_spanish,paprenjak
pao_de_queijo,karint
katsu_curry,kinema
dan_dan_noodles,qottab
seekh_kebab,tahdig
croquetas,kupat_tahu
tahdig,potato_bread
apple_crisp,katsu_curry
capirotada,injera
janchi_guksu,hot_and_sour_soup
apple_strudel,pao_de_queijo
croquetas,ant_egg_soup
kachori,gozleme
laksa,bossche_bol
jalebi,ballokume
sfeeha,bean_salad
sundubu_jjigae,scallion_bread
arroz_con_pollo,caruru
kimchi,caruru
sundubu_jjigae,el_fudge
cinnamon_roll,chow_mein
arroz_con_pollo,chorizo
bread_pudding,kimchi
mie_ayam,pao_de_queijo
korean_fried_chicken,ji_dan_gao
soto_bandung,kimchi
tahdig,gatsby
singapore_hokkien_mee,clam_chowder
arroz_con_pollo,karelian_pasty
sundubu_jjigae,qarta
laksa,sajji
dan_dan_noodles,bakarkhani
dan_dan_noodles,cabbage_roll
gozleme,spelt_bread
churros_spanish,tingmo
sfeeha,cocktion
joulutorttu,gozleme
sundubu_jjigae,aloo_mutter
viennoiserie,pizza_margherita
chicken_and_mushroom_pie,dan_dan_noodles
churros_spanish,jacobina
sfeeha,flatbrd
bubur_ayam,hot_and_sour_soup
laksa,pinipig
katsu_curry,green_tea_ice_cream
pao_de_queijo,salted_duck_egg
dan_dan_noodles,kue_satu
pao_de_queijo,cajuzinho
mishmash,croquetas
imam_bayld,hot_and_sour_soup
chawanmushi,jalebi
jalebi,salo
dan_dan_noodles,soto_bandung
dan_tat,tinapayan
dan_tat,milk_pie
caldo_de_queso,sfeeha
korean_fried_chicken,pork_roll
chazuke,injera
tahdig,baked_potato
pata_tim,clam_chowder
dan_tat,chicharrn
pizza_margherita,crumpet
clam_chowder,bob_chorba
arroz_con_gandules,kimchi
dan_dan_noodles,pt_chinois
pecan_pie,hot_and_sour_soup
katsu_curry,lincolnshire_sausage
pao_de_queijo,mandu
eggs_kejriwal,kimchi
bakpau,arroz_con_pollo
pizza_margherita,gimbap
espasol,sfeeha
pizza_margherita,qistibi
bento,clam_chowder
gozleme,empado
pizza_margherita,karukan
pao_de_queijo,hiyayakko
pao_de_queijo,apple_bread
katsu_curry,ajoblanco
tahdig,masa_podrida
sundubu_jjigae,dal_bhat
sundubu_jjigae,yakisobapan
gozleme,kimpinn
dan_tat,sagamite
injera,aspic
bakewell_pudding,dan_tat
sundubu_jjigae,akumaki
pao_de_queijo,akumaki
korean_fried_chicken,babic_sausage
chalupa,jalebi
chai_tow_kway,tahdig
chow_mein,waterblommetjiebredie
gajar_ka_halwa,croquetas
shabushabu,kimchi
jalebi,satsumaage
fricasse,dan_dan_noodles
jeon,gozleme
clam_chowder,malsouka
dan_dan_noodles,spanish_omelette
tahdig,paleta
pizza_margherita,marie_biscuit
bnh_c,clam_chowder
bistek,sfeeha
korean_fried_chicken,egg_waffle
sfeeha,menudo
pizza_margherita,bean_chip
dan_tat,toaster_pastry
pizza_margherita,pumpernickel
tahdig,oldra
clam_chowder,nice_biscuit
pizza_margherita,pastizz
cong_you_bing,tahdig
katsu_curry,chimichanga
churros_spanish,daifuku
arroz_con_pollo,aloo_pie
egg_bhurji,clam_chowder
arroz_con_pollo,hardtack
dan_tat,fasole_cu_crnai
pizza_margherita,nan_gyi_thoke
bob_chorba,dan_tat
egg_yolk_pastry,croquetas
clam_chowder,pozharsky_cutlet
laksa,gaisburger_marsch
arroz_con_pollo,navarin
nazook,churros_spanish
goulash,churros_spanish
clam_chowder,tortang_talong
korean_fried_chicken,eggplant_papoutsaki
dan_dan_noodles,kifli
sayur_lodeh,dan_tat
katsu_curry,rustico
hot_and_sour_soup,kue_putri_salju
hot_and_sour_soup,red_peas_soup
laksa,fasole_cu_crnai
arroz_con_pollo,fleischkuekle
pizza_margherita,skirts_and_kidneys
sfeeha,succotash
jalebi,quesito
laksa,noppe
pancit,jalebi
dan_dan_noodles,espasol
pizza_margherita,zni
clam_chowder,crumpet
gozleme,oldra
pizza_margherita,caravane_cheese
pizza_margherita,lye_roll
pao_de_queijo,moron
hot_and_sour_soup,dango
laksa,java_rice
clam_chowder,tuna_pot
sundubu_jjigae,turducken
sundubu_jjigae,arroz_de_lisa
tajine,gozleme
korean_fried_chicken,calavera
dan_dan_noodles,bread_roll
laksa,idiyappam
pizza_margherita,steak_pie
katsu_curry,eggah
pizza_margherita,walnut_stuffed_figs
sundubu_jjigae,stuffed_cucumber
pizza_margherita,rugelach
tahdig,shortcrust_pastry
mie_ayam,croquetas
malva_pudding,sfeeha
pao_de_queijo,sholezard
tekkadon,arroz_con_pollo
korean_fried_chicken,stuffed_sorrel
jalebi,shir_berenj
croquembouche,pao_de_queijo
dan_dan_noodles,muhallebi
clam_chowder,rggelchen
chow_mein,botifarra
pizza_margherita,bakso
rosca_de_reyes,dan_dan_noodles
croquetas,escamol
katsu_curry,marie_biscuit
pizza_margherita,pisang_goreng
croquetas,stroganina
pao_de_queijo,nicuatole
gozleme,mocot
pao_de_queijo,meat_and_potato_pie
bougatsa,churros_spanish
kaiserschmarrn,pao_de_queijo
katsu_curry,delele
arroz_con_pollo,gajar_ka_halwa
laksa,guryev_porridge
occhi_di_lupo,chow_mein
dorayaki,clam_chowder
clam_chowder,kishka
laksa,cocido_montas
ragout,jalebi
pizza_margherita,papadzules
chow_mein,garibaldi_biscuit
jalebi,tteok
barmbrack,injera
moambe_chicken,kimchi
hot_and_sour_soup,pottage
dan_dan_noodles,nanakusanosekku
paomo,arroz_con_pollo
dan_dan_noodles,tteok
baghali_polo,hot_and_sour_soup
chow_mein,bambalouni
chouquette,pao_de_queijo
frozen_banana,clam_chowder
korean_fried_chicken,albaloo_polo
ngo_hiang,sfeeha
churros_spanish,cajuzinho
tendon,gozleme
tahdig,hash_browns
arroz_con_pollo,bizcocho
sundubu_jjigae,chipa
qottab,croquetas
laksa,krautshuptchen
wallenbergare,churros_spanish
jalebi,romeritos
korean_fried_chicken,bun_kebab
sfeeha,maruya
sfeeha,dombolo
katsu_curry,canadian_white_bread
linguia,croquetas
laksa,frejon
churros_spanish,pinipig
jalebi,sopa_paraguaya
sfeeha,salchichn
caldo_de_queso,injera
yaka_mein,sfeeha
katsu_curry,angel_wings
chicken_and_mushroom_pie,gozleme
vanillekipferl,injera
sfeeha,chankonabe
croquetas,alicot
jalebi,cocktail_bun
arroz_con_pollo,sprouted_bread
churros_spanish,sundae_sausage
millefeuille,laksa
churros_spanish,kuning
dorayaki,pao_de_queijo
alcapurria,croquetas
laksa,nasi_liwet
rat_na,dan_tat
hot_and_sour_noodles,pao_de_queijo
clam_chowder,hot_link_sausage
laksa,paila_marina
tahdig,ginger_snap
chiles_en_nogada,churros_spanish
nan_gyi_thoke,chow_mein
gozleme,namagashi
clam_chowder,escamol
sfeeha,lunggoi_katsa
chow_mein,raindrop_cake
pao_de_queijo,rice_krispies
bhakkha,injera
jalebi,kaasstengels
aremarem,injera
dan_dan_noodles,egg_tart
sfeeha,gaifan
katsu_curry,bhakri
pao_de_queijo,mulukhiyah
katsu_curry,cocktion
pao_de_queijo,dumb_bread
tahdig,corned_beef_pie
dan_dan_noodles,nasi_gurih
churros_spanish,briouat
pizza_margherita,frijoles_puercos
sfeeha,piyaz
laksa,akok
katsu_curry,devils_on_horseback
tahdig,pain_de_mie
katsu_curry,rice_and_curry
gozleme,rhubarb_pie
clam_chowder,ragout_fin
jalebi,ahriche
clam_chowder,pistolet
kimchi,taro_cake
lupis,arroz_con_pollo
apple_crisp,arroz_con_pollo
korean_fried_chicken,menudo
churros_spanish,bakmi
croquetas,tuna_pot
chiles_en_nogada,tahdig
walnut_pie,croquetas
arroz_con_pollo,kasha
poffertjes,arroz_con_pollo
ishikarinabe,pao_de_queijo
pao_de_queijo,portuguese_sweet_bread
pionono,sundubu_jjigae
sufganiyah,sfeeha
kosambari,croquetas
chow_mein,peg_bread
heong_peng,dan_tat
chitranna,tahdig
sundubu_jjigae,tripas_moda_do_porto
pariser_schnitzel,dan_tat
korean_fried_chicken,marghi_special
katsu_curry,ciba_cake
jalebi,oxtongue_pastry
dan_tat,spotted_dick
sundubu_jjigae,sapo_tahu
queijadinha,injera
katsu_curry,yin_yang_fried_rice
huaian_pingqiao_tofu,chow_mein
chirashizushi,gozleme
katsu_curry,tripas_moda_do_porto
korean_fried_chicken,manj
korean_fried_chicken,hallaca
arroz_con_pollo,carrot_cake_cookie
chow_mein,negimaki
saltimbocca,kimchi
croquetas,pek_nga
machaca,croquetas
katsu_curry,funkaso
htamin_jin,tahdig
zabaione,dan_dan_noodles
croquetas,wagafi_bread
tahdig,okpa
carbonara,katsu_curry
korean_fried_chicken,lentil_soup
mi_krop,sundubu_jjigae
hot_and_sour_soup,omelette
bolani,croquetas
figgy_pudding,injera
chow_mein,andouille
pizza_margherita,otap
blanquette_de_veau,churros_spanish
pizza_margherita,halfsmoke
korean_fried_chicken,krumiri
korean_fried_chicken,kraft_dinner
korean_fried_chicken,gazpachuelo
dan_tat,sorullos
thalassery_biryani,chow_mein
clam_chowder,terang_bulan
bariis_iskukaris,laksa
dhansak,chow_mein
albaloo_polo,pao_de_queijo
laksa,boortsog
konro,jalebi
beef_bun,tahdig
pao_de_queijo,onsen_tamago
siomay,clam_chowder
bacalhau_z_do_pipo,sfeeha
katsu_curry,masa_podrida
chow_mein,dombolo
shabushabu,gozleme
sapo_tahu,dan_tat
punschkrapfen,chow_mein
sundubu_jjigae,madumongso
boyoz,kimchi
pithivier,sfeeha
croquetas,fruit_hat
laksa,tekeli_pitha
banoffee_pie,churros_spanish
tee_long_pan,kimchi
chow_mein,lngos
fitfit,kimchi
clam_chowder,bagiya
canjica,kimchi
clam_chowder,nem_chua
korean_fried_chicken,lobio
dan_dan_noodles,vanillekipferl
dan_dan_noodles,spare_ribs
sundubu_jjigae,krupuk
katsu_curry,clorot
gozleme,varci
chicken_tikka_masala,clam_chowder
katsu_curry,aparon
jalebi,doubles
chow_mein,toto
pain_au_chocolat,churros_spanish
korean_fried_chicken,mealie_bread
sundubu_jjigae,strudel
tahdig,zefir
pizza_margherita,fabes_con_almejas
pao_de_queijo,huff_paste
songpyeon,tahdig
hot_and_sour_soup,lucky_tattie
clam_chowder,cream_bun
kya_zan_hinga,tahdig
key_lime_pie,gozleme
pizza_margherita,buuz
detroitstyle_pizza,chow_mein
chongqing_noodles,gozleme
dan_dan_noodles,paanga_brei
arroz_con_pollo,kesme
pao_de_queijo,beaver_tail
katsu_curry,pogaa
dan_dan_noodles,kuning
korean_fried_chicken,bubur_ketan_hitam
fa_gao,kimchi
sundubu_jjigae,canja_de_galinha
thingyan_rice,laksa
sundubu_jjigae,kaki_furai
sata_andagi,pao_de_queijo
pizza_margherita,chelsea_bun
nocciolini_di_canzo,hot_and_sour_soup
casunziei,arroz_con_pollo
jalebi,suama
dan_dan_noodles,nan_gyi_thoke
injera,bean_salad
laksa,ciceri_e_tria
pizza_margherita,paoca
pao_de_queijo,namagashi
parmigiana,kimchi
tahdig,paoca
taro_pastry,sfeeha
clam_chowder,crouton
kimchi,bean_chip
churros_spanish,kiritanpo
arroz_con_pollo,hellimli
peanut_stew,tahdig
soto_betawi,injera
pao_de_queijo,cocada
singapore_hokkien_mee,katsu_curry
sarma,sfeeha
laksa,roti_canai
dan_dan_noodles,bifana
tahdig,lahoh
jalebi,pus
sundubu_jjigae,tlacoyo
naiyou_subing,hot_and_sour_soup
injera,tarta_capuchina
pasta_e_fagioli,churros_spanish
diri_djondjon,gozleme
bakso,kimchi
korean_fried_chicken,shoofly_pie
dan_tat,scotch_pie
mcver,injera
florentine_biscuit,sfeeha
dan_tat,fritaja
laksa,pease_pudding
vinegret,pao_de_queijo
arroz_con_pollo,sapo_tahu
bhel_puri,sundubu_jjigae
scotch_woodcock,jalebi
gozleme,piadina_romagnola
clam_chowder,shrimp_toast
katsu_curry,harira
croquetas,chai_tow_kway
laksa,motsunabe
hot_and_sour_soup,basler_lckerli
poc_chuc,gozleme
kimchi,chwee_kueh
pizza_margherita,lucky_tattie
gobi_paratha,gozleme
chelow,pao_de_queijo
katsu_curry,jatguksu
tahdig,kongguksu
atlantic_beach_pie,clam_chowder
nem_nng,injera
tamago_kake_gohan,sfeeha
katsu_curry,khapse
chow_mein,fat_rascal
atlantic_beach_pie,injera
gozleme,higashi
jalebi,jeungpyeon
katsu_curry,manjar_blanco
gozleme,patrode
dan_dan_noodles,gaobuli
laksa,banana_cream_pie
pizza_margherita,kotlovina
rat_na,sfeeha
jalebi,ube_crinkles
arroz_con_pollo,iru
sfeeha,oatmeal_raisin_cookie
bierock,sfeeha
dan_dan_noodles,sha_phaley
pizza_margherita,kuurdak
dan_dan_noodles,shortcrust_pastry
sundubu_jjigae,chicken_pastel
hot_and_sour_soup,marie_biscuit
taiyaki,chow_mein
dan_dan_noodles,nasi_ulam
injera,ballokume
arroz_caldoso,churros_spanish
pao_de_queijo,fruit_hat
pavese_agnolotti,dan_tat
katsu_curry,curau
laksa,chestnut_pie
churros_spanish,sirutteok
chow_mein,rusk
katsu_curry,makizushi
arroz_con_pollo,breakfast_roll
dan_dan_noodles,croline
katsu_curry,aa_na_tigela
laksa,tocan
laksa,karaoreva_nicla
pizza_margherita,maltese_bread
kimchi,bath_bun
sundubu_jjigae,imoni
churros_spanish,matzah_brei
chow_mein,navarin
dan_tat,chhurpi
tahdig,stornoway_black_pudding
katsu_curry,gundain
katsu_curry,galletas_de_patatas
tahdig,carrot_cake
laksa,gringas
sundubu_jjigae,cuccidati
hot_and_sour_soup,tocino_de_cielo
crpes_suzette,dan_tat
baghrir,chow_mein
laksa,tofu_skin
pizza_margherita,pancit_bihon
katsu_curry,kakigri
laksa,meghli
clam_chowder,pickled_pigs_feet
hot_and_sour_soup,angel_wings
katsu_curry,xarm
korean_fried_chicken,zhaliang
croquetas,egg_bhurji
chow_mein,boston_bun
churros_spanish,meat_and_potato_pie
korean_fried_chicken,tteokguk
dan_dan_noodles,lupis
arroz_con_pollo,pumpernickel
lemon_meringue_pie,kimchi
pao_de_queijo,baked_beans
scotch_woodcock,chow_mein
chow_mein,jellied_veal
poc_chuc,pao_de_queijo
sundubu_jjigae,kue_gapit
croquetas,stuffed_pizza
francesinha,kimchi
korean_fried_chicken,paborita
sheikh_almahshi,sundubu_jjigae
tahdig,chickpea_bread
milhojas,gozleme
gozleme,cream_cracker
stracciatella,kimchi
korean_fried_chicken,strudel
jhalmuri,katsu_curry
katsu_curry,baked_potato
korean_fried_chicken,stuffed_quinces
bandeja_paisa,hot_and_sour_soup
gozleme,akkawi
korean_fried_chicken,qaz
pizza_margherita,nasi_ambeng
feijo_tropeiro,hot_and_sour_soup
sundubu_jjigae,manchamanteles
sfeeha,spotted_dick
katsu_curry,millionaire_pie
kimchi,karelian_pasty
jalebi,potjiekos
sfeeha,da_bao
chow_mein,red_bean_rice
laksa,fudge
tahdig,injeolmi
gozleme,pizza_snack_rolls
dan_dan_noodles,vinegret
sundubu_jjigae,potato_bread
pizza_margherita,nut_roll
pancit,chow_mein
jalebi,deep_fried_egg
pao_de_queijo,sorrel_soup
stew_peas,churros_spanish
jalebi,ciba_cake
clam_chowder,kig_ha_farz
korean_fried_chicken,stroganina
vnoka,injera
sundubu_jjigae,pumpernickel
clam_chowder,kulcha
gozleme,poornalu
stuffed_eggplant,injera
tahdig,rice_pudding
dan_dan_noodles,mirchi_bada
yaka_mein,croquetas
aloo_mutter,tahdig
coffee_jelly,injera
caponata,gozleme
dan_dan_noodles,strata
sfeeha,scovard
kouignamann,tahdig
sundubu_jjigae,carimaola
jalebi,unnakai
croquembouche,croquetas
tahdig,idiyappam
croquetas,tahini_cookie
churros_spanish,birnbrot
croquetas,carrot_cake_cookie
avgolemono,pao_de_queijo
dan_dan_noodles,stuffed_crust_pizza
dan_tat,south_asian_pickle
korean_fried_chicken,liangfen
jalebi,leipziger_lerche
cornulee,dan_tat
laksa,kholodets
korean_fried_chicken,kedjenou
clam_chowder,maggi_goreng
badrijani,sfeeha
linzer_torte,churros_spanish
penia,sfeeha
laksa,caldo_de_queso
katsu_curry,skilpadjies
sfeeha,bhakri
churros_spanish,iced_bun
dan_tat,areias
dan_dan_noodles,chicken_fillet_roll
chow_mein,scotch_egg
akashiyaki,kimchi
paksiw_na_baboy,dan_tat
el_fudge,dan_tat
sundubu_jjigae,kutia
rat_na,injera
sfeeha,linga
arroz_con_pollo,springerle
arroz_con_pollo,rye_bread
chasan,injera
zhajiangmian,croquetas
sundubu_jjigae,jota
sundubu_jjigae,injeolmi
katsu_curry,queijo_de_azeito
dan_dan_noodles,corned_beef_pie
klepon,injera
piti,gozleme
hot_and_sour_soup,haddekuche
sundubu_jjigae,grahova_pretepena_juha
sundubu_jjigae,albaloo_polo
dan_dan_noodles,shotis_puri
katsu_curry,reshteh_khoshkar
chow_mein,tingmo
dan_dan_noodles,pepernoot
sundubu_jjigae,dilly_beans
korean_fried_chicken,egg_pie
sfeeha,borodinsky_bread
korean_fried_chicken,bistek
katsu_curry,pulihora
salbute,dan_tat
gozleme,briouat
arroz_con_pollo,motsunabe
dan_tat,ham_and_cheese_sandwich
korean_fried_chicken,bean_salad
krapfen,clam_chowder
tahdig,tibs
clam_chowder,liangfen
clam_chowder,kitcha
pizza_margherita,cobbler
chow_mein,bruttiboni
bistek,pao_de_queijo
korean_fried_chicken,pain_aux_raisins
dan_dan_noodles,miguelitos
sabich,hot_and_sour_soup
laksa,sagamite
arroz_con_pollo,rock_cake
yakisoba,pao_de_queijo
tokushima_ramen,sundubu_jjigae
tahdig,turducken
dan_zai_noodles,churros_spanish
korean_fried_chicken,tahu_sumedang
katsu_curry,stuffed_clam
rustico,hot_and_sour_soup
kiping,injera
arroz_con_gandules,gozleme
tsukemen,jalebi
lokma,sfeeha
chow_mein,woolton_pie
pizza_margherita,kabsa
korean_fried_chicken,eggs_kejriwal
churros_spanish,sagu
korean_fried_chicken,cebolada
nem_nng,pao_de_queijo
pizza_margherita,hache
dan_dan_noodles,rubaboo
pao_de_queijo,gazelle_ankles
sfeeha,nasi_uduk
gozleme,fruit_hat
laksa,zeeuwse_bolus
jalebi,khinkali
korean_fried_chicken,tupig
nanbanzuke,tahdig
sundubu_jjigae,guazi
chorizo,sfeeha
taro_dumpling,clam_chowder
honey_bun,dan_dan_noodles
arroz_con_pollo,fzelk
qrashel,churros_spanish
frijoles_puercos,kimchi
bresaola,injera
dan_dan_noodles,andrajos
dan_tat,sabl
zosui,injera
chouquette,churros_spanish
chow_mein,zucchini_slice
dan_dan_noodles,spanish_fricco
pizza_margherita,stutenkerl
scaloppine,hot_and_sour_soup
pizza_margherita,bubur_cha_cha
dan_dan_noodles,krumkake
pao_de_queijo,rijstevlaai
dan_dan_noodles,syrniki
hakuto_jelly,kimchi
churros_spanish,tootsie_roll
pizza_margherita,gaobuli
croquetas,chitose_ame
pain_au_chocolat,katsu_curry
pao_de_queijo,fudge_cookie
korean_fried_chicken,ballotine
mixiote,gozleme
stuffed_dates,pao_de_queijo
roti_canai,injera
churros_spanish,muroran_curry_ramen
jalebi,pilaf
luosifen,pao_de_queijo
clam_chowder,divinity
patlcanl_kebap,kimchi
custard_tart,injera
korean_fried_chicken,dubukimchi
tahdig,pumpernickel
dan_tat,doctors_sausage
arroz_con_pollo,kholodets
laksa,cream_bun
sfeeha,mandarin_roll
tahdig,bakwan
kimchi,fortune_cookie
caldo_de_siete_mares,dan_dan_noodles
dan_tat,hanabiramochi
croquetas,eba
croquetas,kiping
cinnamon_roll,tahdig
dan_dan_noodles,gyhi
arroz_con_pollo,qoiri
laksa,olho_de_sogra
katsu_curry,tharid
gozleme,weisswurst
chongqing_noodles,kimchi
sfeeha,ch_la
sundubu_jjigae,mamn_tostado
hallaca,croquetas
katsu_curry,bichak
poc_chuc,dan_tat
korean_fried_chicken,karaoreva_nicla
chee_cheong_fun,pao_de_queijo
arroz_con_pollo,tofu_skin_roll
korean_fried_chicken,ch_la
gozleme,paccheri
tahdig,frikkadel
arroz_con_pollo,jeungpyeon
taro_pastry,hot_and_sour_soup
injera,anadama_bread
hot_and_sour_soup,msabbaha
jalebi,rggelchen
viennese_whirls,injera
pao_de_queijo,frittella
lard_na,arroz_con_pollo
sfeeha,ballotine
callos,gozleme
croquetas,rice_krispies
pizza_margherita,duck_rice
laksa,ayam_pansuh
pizza_margherita,barm_cake
laksa,chipsi_mayai
coconut_bar,churros_spanish
tahdig,nunt
goto,arroz_con_pollo
taro_dumpling,injera
mun_tahu,jalebi
rava_idli,hot_and_sour_soup
clam_chowder,pisang_molen
chow_mein,paste_pasty
chebureki,chow_mein
korean_fried_chicken,skilpadjies
dan_tat,petitbeurre
chow_mein,fleischkuekle
cotoletta_alla_milanese,churros_spanish
dan_tat,jhalmuri
dan_dan_noodles,escabeche
sfeeha,okowa
gozleme,rauchkse
pan_de_muerto,sfeeha
kimchi,baba
sundubu_jjigae,makarony_poflotski
gozleme,schuxen
prklt,clam_chowder
hsi_htamin,pao_de_queijo
clam_chowder,ham_salad
jalebi,lablabi
hsi_htamin,gozleme
gizzada,sfeeha
dan_tat,mandazi
sundubu_jjigae,singaporestyle_noodles
escudella,kimchi
dan_dan_noodles,shahan_ful
bnh_tt,gozleme
korean_fried_chicken,karnyark
churros_spanish,kisra
kabab_barg,tahdig
babi_hong,sfeeha
sfeeha,bobotie
jalebi,camachile_cookie
pie_tee,tahdig
hot_and_sour_soup,pepper_pot_soup
gozleme,kalakukko
maruya,dan_tat
hot_and_sour_soup,egg_sandwich
laksa,lecs
hortobgyi_palacsinta,injera
laksa,pambazo
